"","lat"
"3513",46.4162
"3514",46.1579
"3515",43.6431
"3516",38.2082
"3517",44.497
"3518",33.5172
"3519",32.6535
"3520",44.5669
"3521",49.866
"3522",68.3139
"3523",33.6971
"3524",59.2994
"3525",46.5283
"3526",48.388
"3527",47.0754
"3528",48.5041
"3529",46.2127
"3530",45.4289
"3531",48.4072
"3532",47.5725
"3533",29.8958
"3534",37.4316
"3535",45.505
"3536",47.4392
"3537",48.5247
"3538",45.033
"3539",45.4905
"3540",45.006
"3541",48.38796
"3542",47.439168
"3543",45.505049
"3544",46.212718
"3545",48.504078
"3546",48.524726
"3547",47.572472
"3548",45.428877
"3549",45.641944
"3550",48.944226
"3551",47.07536
"3552",48.407241
"3553",45.552045
"3554",45.540375
"3555",47.215096
"3556",50.319105
"3557",45.508
"3558",45.118
"3559",45.033333
"3560",47.452
"3561",48.269884
"3562",48.238793
"3563",48.242743
"3564",45.5295
"3565",48.239465
"3566",48.239035
"3567",45.48536
"3568",45.40323
"3569",45.43916
"3570",45.45032
"3571",45.47197
"3572",45.51429
"3573",45.57658
"3574",45.63972
"3575",46.04852
"3576",48.68281
"3577",47.124272
"3578",47.49
"3579",42.2719
"3580",35.0323
"3581",40.0711
"3582",42.7861
"3583",47.5487
"3584",46.3073
"3585",44.2774
"3586",44.2845
"3587",41.4901
"3588",33.0042
"3589",40.0263
"3590",33.6713
"3591",40.792
"3592",36.7125
"3593",37.2007
"3594",37.531
"3595",44.8478
"3596",41.4662
"3597",43.6227
"3598",58.3573
"3599",51.8
"3600",51.93
"3601",50.914
"3602",49.9768
"3603",43.6319
"3604",41.4824
"3605",38.4465
"3606",45.5504
"3607",46.7696
"3608",38.0923
"3609",37.2067
"3610",38.4344
"3611",37.436
"3612",38.1389
"3613",42.2626
"3614",42.6446
"3615",41.9498
"3616",37.2944
"3617",30.5803
"3618",43.3811
"3619",38.4439
"3620",36.7369
"3621",35.0157
"3622",39.6003
"3623",34.6852
"3624",39.4771
"3625",33.3487
"3626",44.2364
"3627",48.2139
"3628",45.6217
"3629",47.7259
"3630",45.6419
"3631",28.0134
"3632",45.6204
"3633",45.5439
"3634",28.061
"3635",32.0401
"3636",32.1652
"3637",45.4416
"3638",45.4461
"3639",47.5943
"3640",49.1448
"3641",46.043
"3642",45.03
"3643",47.594282
"3644",45.446121
"3645",45.441582
"3646",48.213857
"3647",49.144833
"3648",47.669542
"3649",45.543923
"3650",45.621731
"3651",47.725901
"3652",45.620412
"3653",45.39
"3654",48.228794
"3655",45.583
"3656",50.319679
"3657",46.04
"3658",49.659
"3659",48.352201
"3660",48.428796
"3661",45.3967
"3662",45.529
"3663",48.238688
"3664",48.238761
"3665",48.238787
"3666",47.759043
"3667",32.8646
"3668",39.3874
"3669",39.4333
"3670",32.1114
"3671",45.4757
"3672",32.9724
"3673",42.8051
"3674",43.6444
"3675",44.0899
"3676",49.664
"3677",52.49
"3678",24.6595
"3679",31.4292
"3680",47.3689
"3681",43.6321
"3682",43.1788
"3683",43.8396
"3684",42.1215
"3685",34.5014
"3686",39.6648
"3687",39.2106
"3688",44.957
"3689",25.5588
"3690",25.3891
"3691",36.9915
"3692",25.139
"3693",36.9236
"3694",32.9173
"3695",44.0857
"3696",25.3997
"3697",53.7827
"3698",49.3678
"3699",47.2879
"3700",38.4829
"3701",42.0999
"3702",37.5366
"3703",46.0702
"3704",37.4674
"3705",47.6495
"3706",37.3754
"3707",46.2853
"3708",46.197
"3709",45.5697
"3710",49.3184
"3711",46.5393
"3712",47.6519
"3713",45.532
"3714",46.0885
"3715",45.6044
"3716",48.238956
"3717",47.651852
"3718",46.539268
"3719",46.285304
"3720",46.070219
"3721",47.649454
"3722",49.318429
"3723",53.782707
"3724",45.569652
"3725",46.197002
"3726",47.287917
"3727",45.32
"3728",47.757861
"3729",45.537
"3730",45.689
"3731",45.56875
"3732",45.176
"3733",48.238965
"3734",47.521
"3735",45.475
"3736",53.63333
"3737",47.507866
"3738",45.56
"3739",48.239272
"3740",45.6922
"3741",45.18
"3742",46.17
"3743",47.457
"3744",45.399
"3745",45.655
"3746",48.141247
"3747",48.238207
"3748",46.143686
"3749",48.242911
"3750",48.239318
"3751",45.41
"3752",45.02
"3753",49.001076
"3754",48.239581
"3755",47.757788
"3756",48.248528
"3757",48.56502
"3758",48.2429
"3759",48.230691
"3760",45.83306
"3761",48.239135
"3762",48.243596
"3763",49.001025
"3764",45.3206
"3765",49.367838
"3766",45.532045
"3767",45.016
"3768",45.3221
"3769",48.242937
"3770",39.2225
"3771",53.8922
"3772",42.3208
"3773",35.7596
"3774",39.182
"3775",35.1834
"3776",45.3896
"3777",51.88
"3778",51.92
"3779",52.09
"3780",38.5767
"3781",27.8661
"3782",26.081
"3783",52.3
"3784",25.7407
"3785",52.279
"3786",37.7522
"3787",46.7651
"3788",46.7559
"3789",45.575
"3790",37.4164
"3791",37.1078
"3792",36.6887
"3793",45.7209
"3794",45.5357
"3795",45.6152
"3796",39.4198
"3797",35.8972
"3798",35.8317
"3799",35.8384
"3800",35.3914
"3801",36.954
"3802",35.0898
"3803",35.0762
"3804",49.0568
"3805",48.3059
"3806",45.5644
"3807",46.3302
"3808",53.713
"3809",45.2129
"3810",35.3767
"3811",37.1364
"3812",46.5825
"3813",45.2455
"3814",28.0323
"3815",37.8228
"3816",45.5205
"3817",30.5239
"3818",45.0405
"3819",48.4119
"3820",45.571835
"3821",45.651
"3822",46.0919
"3823",45.6508
"3824",45.5683
"3825",47.002
"3826",47.393863
"3827",45.323212
"3828",48.411944
"3829",45.520545
"3830",45.564397
"3831",48.30592
"3832",53.713021
"3833",49.05677
"3834",45.245525
"3835",46.33019
"3836",46.886532
"3837",46.582462
"3838",49.023955
"3839",45.572335
"3840",45.454652
"3841",45.59
"3842",45.66
"3843",46.0881
"3844",47.0025
"3845",45.585
"3846",45.417
"3847",46.0882
"3848",46.38
"3849",45.426166
"3850",45.3905
"3851",45.178
"3852",45.6594
"3853",45.798
"3854",50.272
"3855",47.11
"3856",45.500993
"3857",47.393853
"3858",45.17
"3859",46.788262
"3860",48.242764
"3861",46.922
"3862",48.949
"3863",46.398
"3864",46.391
"3865",47.393792
"3866",45.719484
"3867",45.988476
"3868",45.315874
"3869",45.955113
"3870",45.616667
"3871",45.799927
"3872",45.133333
"3873",49.216667
"3874",45.533333
"3875",46.366667
"3876",46.616667
"3877",45.571955
"3878",46.797437
"3879",45.502016
"3880",50.27
"3881",48.12
"3882",50.21
"3883",45.584
"3884",45.506042
"3885",45.6828
"3886",45.6514
"3887",45.572076
"3888",48.239045
"3889",47.393872
"3890",45.457301
"3891",45.32321
"3892",45.572102
"3893",45.1847
"3894",47.757832
"3895",47.393825
"3896",45.656
"3897",48.8586
"3898",45.3506
"3899",45.568
"3900",45.497
"3901",47.393878
"3902",45.572075
"3903",45.966643
"3904",49.5293
"3905",45.8072
"3906",48.23914
"3907",45.425203
"3908",45.572543
"3909",48.239395
"3910",47.757897
"3911",45.425323
"3912",47.393862
"3913",45.323213
"3914",45.560008
"3915",45.572248
"3916",47.393803
"3917",45.323215
"3918",48.693326
"3919",47.393903
"3920",45.572556
"3921",45.32322
"3922",45.172
"3923",45.1822
"3924",48.457796
"3925",46.112837
"3926",47.757875
"3927",48.230079
"3928",47.393847
"3929",50.319567
"3930",45.548
"3931",48.228941
"3932",45.501655
"3933",45.455025
"3934",45.366
"3935",52.225775
"3936",45.040537
"3937",45.507851
"3938",45.425082
"3939",47.393875
"3940",45.3576
"3941",45.7412
"3942",48.245262
"3943",45.36
"3944",48.242941
"3945",48.238627
"3946",45.559498
"3947",48.229198
"3948",35.4454
"3949",51.2459
"3950",28.0734
"3951",35.9593
"3952",35.1168
"3953",51.385
"3954",42.9625
"3955",45.2608
"3956",42.3623
"3957",35.3935
"3958",35.2398
"3959",50.7586
"3960",35.4124
"3961",44.9936
"3962",45.049
"3963",45.1134
"3964",45.0857
"3965",45.3909
"3966",32.477
"3967",28.0587
"3968",29.5361
"3969",43.2384
"3970",45.1697
"3971",45.9729
"3972",41.8178
"3973",44.8181
"3974",42.6406
"3975",43.3222
"3976",28.0133
"3977",45.0554
"3978",52.425
"3979",30.0817
"3980",40.3769
"3981",30.524
"3982",37.5324
"3983",41.2465
"3984",42.4719
"3985",42.3111
"3986",51.6
"3987",52.52
"3988",46.7259
"3989",37.5287
"3990",31.6303
"3991",31.3509
"3992",30.7392
"3993",32.1672
"3994",31.8627
"3995",30.7211
"3996",30.8064
"3997",27.8384
"3998",45.1852
"3999",37.7724
"4000",45.5889
"4001",35.9227
"4002",35.1503
"4003",32.833
"4004",35.7234
"4005",32.8912
"4006",27.243
"4007",47.3097
"4008",31.5208
"4009",32.1646
"4010",35.1532
"4011",32.1482
"4012",32.1317
"4013",32.1471
"4014",35.2101
"4015",35.8599
"4016",43.4583
"4017",43.4431
"4018",33.2753
"4019",53.7056
"4020",51.7331
"4021",51.5949
"4022",45.7936
"4023",50.2507
"4024",37.2083
"4025",35.3982
"4026",51.4839
"4027",51.4454
"4028",24.6602
"4029",45.5639
"4030",25.6815
"4031",45.0145
"4032",48.548
"4033",47.2514
"4034",45.5706
"4035",45.5001
"4036",35.4826
"4037",42.7366
"4038",34.1099
"4039",45.6558
"4040",47.534745
"4041",45.426046
"4042",48.238806
"4043",45.5666
"4044",46.0922
"4045",46.664
"4046",45.4431
"4047",45.5665
"4048",46.585
"4049",45.016971
"4050",49.839367
"4051",48.48325
"4052",45.500069
"4053",45.793622
"4054",45.56386
"4055",50.250718
"4056",45.570556
"4057",51.445449
"4058",45.655753
"4059",48.571235
"4060",46.66
"4061",46.59
"4062",45.4648
"4063",47.54
"4064",45.727
"4065",45.586
"4066",45.465
"4067",45.724
"4068",45.5442
"4069",49.851165
"4070",45.26
"4071",47.0009
"4072",45.0325
"4073",45.433
"4074",45.5425
"4075",45.5875
"4076",46.0887
"4077",45.365073
"4078",46.306
"4079",46.31
"4080",50.221031
"4081",47.324831
"4082",45.425805
"4083",45.552222
"4084",45.435873
"4085",45.615592
"4086",51.411441
"4087",48.186138
"4088",48.605647
"4089",47.672778
"4090",45.461984
"4091",46.015591
"4092",47.683333
"4093",48.239541
"4094",50.215351
"4095",45.783739
"4096",45.377
"4097",45.4236
"4098",45.3233
"4099",45.11
"4100",45.219935
"4101",45.018463
"4102",45.2595
"4103",45.021312
"4104",45.5387
"4105",49.233
"4106",50.215365
"4107",46.0532
"4108",45.5858
"4109",46.374
"4110",47.0015
"4111",45.692
"4112",45.5531
"4113",45.1056
"4114",48.23913
"4115",45.572316
"4116",46.985763
"4117",48.238775
"4118",45.568987
"4119",45.425444
"4120",48.239203
"4121",49.319046
"4122",45.414
"4123",46.6725
"4124",46.6635
"4125",46.8804
"4126",47.614162
"4127",45.574959
"4128",50.444626
"4129",45.572465
"4130",48.283391
"4131",45.254393
"4132",45.019526
"4133",45.01801
"4134",47.393845
"4135",45.572197
"4136",45.017721
"4137",48.242548
"4138",47.393887
"4139",46.72885
"4140",45.5293
"4141",48.238721
"4142",48.238718
"4143",45.328
"4144",45.7242
"4145",46.3981
"4146",45.572196
"4147",45.426889
"4148",47.393837
"4149",45.017694
"4150",47.393867
"4151",48.327454
"4152",47.393838
"4153",45.254695
"4154",45.425564
"4155",47.393763
"4156",47.393888
"4157",49.317233
"4158",45.017609
"4159",48.239099
"4160",45.428813
"4161",45.3831
"4162",47.300378
"4163",45.01771
"4164",45.018778
"4165",45.3515
"4166",45.425685
"4167",45.572574
"4168",48.238875
"4169",45.3175
"4170",45.1718
"4171",45.016939
"4172",49.417374
"4173",47.616038
"4174",61.5652
"4175",42.3015
"4176",42.6827
"4177",52.9723
"4178",36.0741
"4179",25.7069
"4180",24.5485
"4181",53.3017
"4182",45.9495
"4183",45.3236
"4184",35.3625
"4185",39.2453
"4186",45.0679
"4187",42.0432
"4188",36.0618
"4189",42.1175
"4190",33.9721
"4191",44.512
"4192",47.1782
"4193",32.4691
"4194",44.5033
"4195",26.459
"4196",33.3916
"4197",32.6549
"4198",32.1063
"4199",43.0551
"4200",42.088
"4201",39.503
"4202",42.0824
"4203",45.9622
"4204",43.1901
"4205",52.028
"4206",52.495
"4207",52.13
"4208",52.532
"4209",50.731
"4210",40.66
"4211",25.1417
"4212",27.1455
"4213",43.6009
"4214",39.3546
"4215",39.4366
"4216",39.6472
"4217",39.5469
"4218",39.3949
"4219",39.5714
"4220",39.4108
"4221",39.4585
"4222",39.2408
"4223",39.6394
"4224",39.5757
"4225",39.3652
"4226",40.1629
"4227",43.7133
"4228",43.6183
"4229",53.5199
"4230",30.235
"4231",52.322
"4232",43.7079
"4233",43.6041
"4234",43.6591
"4235",43.6193
"4236",43.6598
"4237",43.6316
"4238",44.395
"4239",43.7186
"4240",44.3097
"4241",28.117
"4242",43.3895
"4243",43.4385
"4244",43.7352
"4245",48.9641
"4246",37.2138
"4247",44.4989
"4248",45.6043
"4249",35.3559
"4250",35.994
"4251",25.686
"4252",40.6364
"4253",41.0339
"4254",40.7657
"4255",34.5888
"4256",32.4992
"4257",60.6976
"4258",47.41
"4259",42.2011
"4260",45.7681
"4261",46.2253
"4262",45.6325
"4263",35.8613
"4264",34.7205
"4265",42.1195
"4266",33.264
"4267",33.6223
"4268",48.0255
"4269",48.3869
"4270",48.7857
"4271",46.7621
"4272",37.3809
"4273",25.6812
"4274",35.3579
"4275",28.7312
"4276",45.3645
"4277",48.5238
"4278",45.4434
"4279",45.4718
"4280",45.5083
"4281",45.34
"4282",46.376
"4283",50.258
"4284",45.612
"4285",48.386861
"4286",45.443363
"4287",45.364514
"4288",45.508324
"4289",48.785667
"4290",45.632507
"4291",45.535687
"4292",48.523802
"4293",48.609926
"4294",46.22526
"4295",46.762112
"4296",45.61
"4297",45.541
"4298",45.544
"4299",45.5766
"4300",47.46
"4301",45.652
"4302",45.614
"4303",48.041
"4304",46.373
"4305",45.464
"4306",45.33
"4307",48.442723
"4308",49.060796
"4309",48.3625
"4310",48.777592
"4311",46.37
"4312",47.48
"4313",48.243805
"4314",45.621206
"4315",47.242938
"4316",48.239452
"4317",48.104
"4318",48.84974
"4319",50.188935
"4320",45.516057
"4321",48.321764
"4322",45.3265
"4323",45.413
"4324",45.512
"4325",46.844614
"4326",48.333299
"4327",45.620395
"4328",53.7763
"4329",50.203
"4330",47.307887
"4331",48.319891
"4332",48.381377
"4333",47.757839
"4334",48.242883
"4335",48.326925
"4336",46.383706
"4337",45.62089
"4338",45.64758
"4339",48.614852
"4340",48.242875
"4341",45.0683
"4342",48.442755
"4343",48.23868
"4344",46.820774
"4345",45.5843
"4346",48.232465
"4347",47.483
"4348",48.83801
"4349",45.4908
"4350",47.302185
"4351",45.517927
"4352",48.32292
"4353",37.6161
"4354",40.6922
"4355",42.6745
"4356",34.5084
"4357",34.7416
"4358",45.2646
"4359",47.2292
"4360",47.3137
"4361",43.4302
"4362",47.3484
"4363",44.7812
"4364",39.3205
"4365",39.4159
"4366",45.9646
"4367",39.4625
"4368",51.5006
"4369",47.4241
"4370",29.0905
"4371",33.1482
"4372",42.8913
"4373",34.9833
"4374",42.643
"4375",52.37
"4376",52.451
"4377",52.387
"4378",52.55
"4379",52.504
"4380",52.449
"4381",49.9187
"4382",49.9174
"4383",33.4514
"4384",42.5487
"4385",53.5008
"4386",53.1459
"4387",53.1407
"4388",53.017
"4389",53.5077
"4390",53.1038
"4391",53.5305
"4392",53.39
"4393",42.5476
"4394",53.5344
"4395",53.1509
"4396",50.2189
"4397",33.645
"4398",43.643
"4399",43.6464
"4400",43.6398
"4401",53.3871
"4402",53.495
"4403",53.5597
"4404",53.3887
"4405",53.3614
"4406",42.583
"4407",53.5043
"4408",53.4974
"4409",53.5013
"4410",53.3976
"4411",53.5128
"4412",53.3863
"4413",53.4479
"4414",53.5212
"4415",53.5314
"4416",42.4118
"4417",33.7765
"4418",34.6013
"4419",45.3715
"4420",43.3939
"4421",41.7548
"4422",33.6465
"4423",33.6317
"4424",43.6068
"4425",43.6535
"4426",43.6363
"4427",49.0396
"4428",53.2618
"4429",44.5041
"4430",44.4948
"4431",58.3609
"4432",58.6716
"4433",39.1561
"4434",27.737
"4435",35.1694
"4436",27.6134
"4437",28.6825
"4438",28.665
"4439",27.8227
"4440",27.8815
"4441",35.1034
"4442",27.8471
"4443",26.4888
"4444",34.4336
"4445",26.4859
"4446",34.1131
"4447",35.1825
"4448",36.0565
"4449",35.2067
"4450",34.0032
"4451",36.0484
"4452",34.0396
"4453",36.0522
"4454",35.9866
"4455",27.8389
"4456",33.7997
"4457",34.0681
"4458",34.4341
"4459",35.3166
"4460",34.1855
"4461",35.0851
"4462",34.4553
"4463",36.0878
"4464",35.2529
"4465",32.491
"4466",34.4535
"4467",27.7162
"4468",34.0016
"4469",35.0771
"4470",33.456
"4471",36.0482
"4472",36.5745
"4473",34.5792
"4474",33.4518
"4475",34.1419
"4476",34.9802
"4477",34.5213
"4478",35.13
"4479",32.2913
"4480",34.9279
"4481",33.367
"4482",34.9392
"4483",34.6158
"4484",36.2298
"4485",36.5517
"4486",30.5015
"4487",34.6036
"4488",45.2105
"4489",34.8885
"4490",35.0048
"4491",33.562
"4492",45.0186
"4493",47.6733
"4494",47.545
"4495",50.5505
"4496",47.8074
"4497",48.6401
"4498",41.2493
"4499",37.9763
"4500",41.3491
"4501",32.8677
"4502",35.3623
"4503",26.1254
"4504",41.973
"4505",49.0862
"4506",34.8238
"4507",49.7513
"4508",26.2123
"4509",41.8831
"4510",41.6215
"4511",41.6827
"4512",41.3574
"4513",41.9079
"4514",48.4012
"4515",48.3277
"4516",46.2073
"4517",45.5337
"4518",62.1711
"4519",33.75
"4520",48.3303
"4521",48.3439
"4522",48.6148
"4523",45.6011
"4524",45.4864
"4525",48.3546
"4526",48.3882
"4527",45.748028
"4528",48.849933
"4529",48.230805
"4530",46.753328
"4531",45.138515
"4532",45.599249
"4533",46.823248
"4534",46.808738
"4535",45.4376
"4536",46.379
"4537",46.3057
"4538",47.148
"4539",45.538
"4540",45.518586
"4541",45.511417
"4542",46.782051
"4543",47.064258
"4544",45.347845
"4545",48.35461
"4546",48.327673
"4547",48.614762
"4548",48.388207
"4549",45.533675
"4550",48.34387
"4551",45.571992
"4552",45.514589
"4553",46.20726
"4554",48.640111
"4555",45.468983
"4556",45.465543
"4557",45.40769
"4558",48.068303
"4559",45.486417
"4560",45.601054
"4561",46.36804
"4562",48.069078
"4563",48.330275
"4564",45.407059
"4565",45.468465
"4566",45.517235
"4567",48.281908
"4568",48.924199
"4569",47.157
"4570",48.633
"4571",45.483788
"4572",45.425119
"4573",46.395
"4574",47.1477
"4575",46.4367
"4576",45.6557
"4577",45.6887
"4578",45.346251
"4579",48.837617
"4580",45.519814
"4581",45.466347
"4582",45.930947
"4583",45.729349
"4584",45.980599
"4585",46.763791
"4586",48.510982
"4587",45.532727
"4588",48.23284
"4589",45.346362
"4590",45.417908
"4591",45.514599
"4592",45.426685
"4593",48.971395
"4594",45.514542
"4595",46.2622
"4596",46.3793
"4597",45.572
"4598",45.602
"4599",48.837482
"4600",45.9542
"4601",46.5853
"4602",45.6115
"4603",45.520176
"4604",45.44356
"4605",49.12391
"4606",45.682914
"4607",45.53091
"4608",45.346312
"4609",45.577622
"4610",45.53071
"4611",45.346565
"4612",45.380689
"4613",45.348133
"4614",45.447833
"4615",45.530875
"4616",45.545287
"4617",48.323235
"4618",48.337655
"4619",45.509308
"4620",48.22986
"4621",49.586692
"4622",45.426287
"4623",48.234228
"4624",48.148768
"4625",45.489147
"4626",45.540697
"4627",48.231408
"4628",45.529922
"4629",45.425721
"4630",48.127833
"4631",45.5368
"4632",45.507196
"4633",45.542633
"4634",48.228944
"4635",45.510035
"4636",45.346279
"4637",45.348259
"4638",48.22907
"4639",45.516347
"4640",45.544635
"4641",45.535786
"4642",48.23268
"4643",48.239742
"4644",50.259899
"4645",45.530301
"4646",48.858
"4647",45.511804
"4648",48.761819
"4649",48.844081
"4650",45.504028
"4651",45.531634
"4652",47.006764
"4653",47.051588
"4654",48.836879
"4655",45.519378
"4656",48.229234
"4657",45.38302
"4658",48.239678
"4659",48.232371
"4660",45.530035
"4661",45.530451
"4662",45.599863
"4663",48.938757
"4664",48.229093
"4665",46.808637
"4666",45.513821
"4667",48.232976
"4668",48.319876
"4669",45.040306
"4670",48.229813
"4671",45.538849
"4672",45.571946
"4673",45.468368
"4674",45.407873
"4675",48.614599
"4676",48.502557
"4677",45.426083
"4678",45.604027
"4679",45.538045
"4680",45.544413
"4681",45.503855
"4682",45.514063
"4683",45.519575
"4684",45.345972
"4685",45.423913
"4686",45.533139
"4687",45.585743
"4688",45.345417
"4689",45.603999
"4690",41.3599
"4691",49.8146
"4692",42.3801
"4693",35.4889
"4694",37.4822
"4695",42.0931
"4696",42.2586
"4697",35.1761
"4698",41.3339
"4699",41.4818
"4700",41.4604
"4701",47.968
"4702",50.7458
"4703",41.4673
"4704",41.443
"4705",46.1469
"4706",48.0709
"4707",43.6959
"4708",41.4414
"4709",41.2655
"4710",39.179
"4711",34.7068
"4712",35.1398
"4713",34.1714
"4714",49.3411
"4715",44.8032
"4716",43.5989
"4717",52.8092
"4718",50.2154
"4719",47.97
"4720",49.5437
"4721",44.6007
"4722",36.9836
"4723",53.4502
"4724",45.6222
"4725",43.4602
"4726",33.3701
"4727",32.8444
"4728",41.9548
"4729",42.6616
"4730",41.3346
"4731",43.4573
"4732",45.2692
"4733",45.9417
"4734",45.9262
"4735",42.5785
"4736",43.13
"4737",44.6245
"4738",47.2313
"4739",39.9259
"4740",40.004
"4741",52.3223
"4742",51.94
"4743",41.371
"4744",43.6741
"4745",43.6433
"4746",43.5462
"4747",43.6079
"4748",43.5976
"4749",43.5889
"4750",48.0611
"4751",47.5602
"4752",73.1544
"4753",54.3
"4754",56.1575
"4755",43.6244
"4756",47.9389
"4757",47.8223
"4758",44.7151
"4759",45.075
"4760",38.1426
"4761",46.2895
"4762",53.9562
"4763",54.1542
"4764",54.0319
"4765",54.0459
"4766",56.1189
"4767",54.1511
"4768",54.1304
"4769",56.2188
"4770",54.1467
"4771",45.4144
"4772",45.9545
"4773",42.1657
"4774",41.2201
"4775",44.5579
"4776",45.3771
"4777",46.4408
"4778",44.4094
"4779",27.8807
"4780",41.758
"4781",44.2871
"4782",46.3273
"4783",31.0237
"4784",41.9007
"4785",44.6249
"4786",46.2751
"4787",42.1091
"4788",36.1905
"4789",45.5562
"4790",31.5563
"4791",33.8425
"4792",39.5606
"4793",27.8827
"4794",27.8043
"4795",27.8752
"4796",36.1146
"4797",34.7183
"4798",36.1547
"4799",32.2342
"4800",27.8828
"4801",47.5514
"4802",34.9462
"4803",35.2158
"4804",34.6989
"4805",34.6987
"4806",36.0668
"4807",34.8389
"4808",35.9832
"4809",35.1388
"4810",34.7428
"4811",25.6766
"4812",34.7592
"4813",36.3492
"4814",34.7952
"4815",43.0969
"4816",44.758
"4817",45.9033
"4818",42.9188
"4819",49.934
"4820",48.4624
"4821",49.3603
"4822",45.5916
"4823",45.2116
"4824",45.3847
"4825",42.9765
"4826",31.5235
"4827",41.6075
"4828",46.0184
"4829",41.9629
"4830",44.769
"4831",35.1013
"4832",45.2497
"4833",44.5932
"4834",44.0603
"4835",53.3637
"4836",41.4976
"4837",41.9616
"4838",41.2932
"4839",41.6538
"4840",45.8773
"4841",60.6684
"4842",48.0733
"4843",48.9372
"4844",45.5412
"4845",31.5205
"4846",31.7192
"4847",32.9692
"4848",34.0494
"4849",31.5182
"4850",45.6293
"4851",46.2025
"4852",45.5642
"4853",45.6098
"4854",45.7691
"4855",45.392502
"4856",45.709641
"4857",45.382721
"4858",46.777199
"4859",48.230457
"4860",45.9917
"4861",45.4998
"4862",45.5322
"4863",48.231283
"4864",48.242939
"4865",46.018423
"4866",48.937167
"4867",47.564722
"4868",45.62932
"4869",45.506707
"4870",45.406469
"4871",45.541194
"4872",45.389164
"4873",45.468808
"4874",45.564205
"4875",45.399831
"4876",45.769081
"4877",45.490953
"4878",45.404225
"4879",45.475177
"4880",45.389094
"4881",48.073333
"4882",45.572039
"4883",45.383369
"4884",45.468833
"4885",45.609797
"4886",45.46906
"4887",46.547968
"4888",46.738471
"4889",48.229553
"4890",48.320553
"4891",45.934541
"4892",46.308
"4893",46.354
"4894",48.836935
"4895",47.75838
"4896",46.327
"4897",48.229798
"4898",45.729214
"4899",47.706715
"4900",46.383333
"4901",48.08255
"4902",47.603611
"4903",46.221944
"4904",47.757868
"4905",47.756291
"4906",45.116553
"4907",48.292153
"4908",48.515953
"4909",46.4103
"4910",46.381
"4911",48.242404
"4912",45.46637
"4913",46.910012
"4914",47.522101
"4915",48.236876
"4916",48.287032
"4917",48.292676
"4918",47.757471
"4919",48.212712
"4920",46.657565
"4921",46.799896
"4922",47.757825
"4923",46.41
"4924",46.780174
"4925",48.233565
"4926",47.086665
"4927",45.5452
"4928",47.327717
"4929",45.5287
"4930",46.3792
"4931",48.247476
"4932",48.241518
"4933",47.000155
"4934",45.466334
"4935",48.328048
"4936",48.238081
"4937",48.231006
"4938",48.360516
"4939",46.47808
"4940",48.319661
"4941",48.320392
"4942",48.228971
"4943",47.757774
"4944",45.383866
"4945",45.312397
"4946",45.466403
"4947",48.23017
"4948",47.324924
"4949",48.229289
"4950",48.33651
"4951",47.65802
"4952",45.621664
"4953",45.521106
"4954",48.234411
"4955",46.396748
"4956",45.417054
"4957",47.75813
"4958",48.326734
"4959",48.232678
"4960",48.231652
"4961",46.362
"4962",48.242131
"4963",48.229487
"4964",47.607746
"4965",47.757752
"4966",45.466282
"4967",45.87411
"4968",45.58573
"4969",48.24308
"4970",48.32779
"4971",48.32057
"4972",45.466404
"4973",48.241775
"4974",48.229018
"4975",48.231138
"4976",48.230098
"4977",45.729271
"4978",45.020232
"4979",47.849239
"4980",47.7616
"4981",45.390217
"4982",48.320107
"4983",48.234177
"4984",48.250174
"4985",46.937425
"4986",47.758045
"4987",45.828683
"4988",48.241554
"4989",48.845296
"4990",49.503632
"4991",46.750332
"4992",45.417629
"4993",48.231074
"4994",45.383685
"4995",48.231002
"4996",45.465572
"4997",47.3085
"4998",45.468823
"4999",46.202502
"5000",48.235115
"5001",45.404201
"5002",47.472357
"5003",48.242806
"5004",45.998
"5005",48.242927
"5006",48.328211
"5007",48.242088
"5008",48.231091
"5009",47.73584
"5010",45.383113
"5011",45.382454
"5012",48.234455
"5013",48.279809
"5014",45.41835
"5015",43.6347
"5016",40.8009
"5017",26.172
"5018",38.6446
"5019",43.6988
"5020",50.674
"5021",32.5713
"5022",28.5696
"5023",33.9183
"5024",33.7394
"5025",34.205
"5026",46.42
"5027",33.6996
"5028",60.3854
"5029",45.9375
"5030",41.2507
"5031",45.1987
"5032",41.6009
"5033",48.3181
"5034",44.3282
"5035",43.6947
"5036",43.6976
"5037",43.7001
"5038",48.3678
"5039",35.9709
"5040",45.8744
"5041",41.4313
"5042",45.9266
"5043",48.3673
"5044",46.5033
"5045",46.3695
"5046",50.4524
"5047",45.9526
"5048",47.1041
"5049",43.5999
"5050",44.644
"5051",49.923
"5052",45.9291
"5053",41.3902
"5054",41.6731
"5055",38.7531
"5056",45.9354
"5057",45.4056
"5058",49.435
"5059",51.7327
"5060",31.9166
"5061",45.3792
"5062",46.3388
"5063",45.3944
"5064",35.5162
"5065",41.474
"5066",45.3064
"5067",64.6611
"5068",55.4879
"5069",38.6663
"5070",41.2982
"5071",43.6218
"5072",32.8895
"5073",42.948
"5074",43.7112
"5075",43.6906
"5076",43.7026
"5077",43.73
"5078",41.3352
"5079",43.7042
"5080",33.7736
"5081",52.476
"5082",45.7651
"5083",43.6445
"5084",49.8977
"5085",43.6892
"5086",43.704
"5087",49.8857
"5088",46.2056
"5089",46.7805
"5090",49.54
"5091",52.499
