"","lat","lon"
"114556",45.7795,-72.6716
"114560",46.2279,-73.4086
"114566",45.0288,-73.44
"114572",45.4307,-73.9439
"114576",45.2539,-74.149
"114579",45.0791,-72.4622
"114581",48.6871,-71.9626
"114582",45.3767,-73.5455
"114586",46.3588,-71.4231
"114587",45.385,-74.2101
"114588",45.5342,-73.2049
"114589",46.7859,-71.5526
"114603",46.7374,-71.2012
"114604",45.6555,-73.8956
"114605",45.1317,-73.2758
"114606",46.1612,-73.4568
"114607",45.4403,-73.5801
"114609",45.3707,-73.9325
"114612",45.975,-73.7156
"114614",45.2818,-72.7061
"114619",45.4688,-75.9059
"114624",45.4553,-74.4118
"114625",45.5782,-73.7289
"114626",45.57,-74.3058
"114628",49.917,-64.501
"114660",45.6023,-76.0924
"114662",45.5819,-72.0127
"114665",45.4329,-75.8789
"114668",45.2837,-73.5213
"114675",45.1427,-73.5248
"114732",45.5607,-73.5616
"114747",45.2448,-73.8247
"114776",45.5924,-73.4428
"114796",47.081,-70.7717
"114800",45.3716,-72.6672
"114806",45.4207,-74.2448
"114809",50.2136,-63.4459
"114814",45.9927,-72.2303
"114823",45.6637,-73.9277
"114829",45.9108,-71.4559
"114842",45.4699,-73.9008
"114844",45.6819,-73.204
"114846",45.5237,-75.782
"114851",46.3326,-73.1363
"114855",45.4328,-71.1329
"114860",46.3877,-73.2068
"114862",45.2722,-72.595
"114864",45.8304,-73.9604
"114869",45.1049,-72.4526
"114871",46.7424,-72.1426
"114887",45.5116,-73.881
"114890",48.1414,-69.1613
"114891",45.5965,-73.835
"114892",46.5468,-71.4087
"114896",48.5393,-79.3756
"114901",45.5147,-73.4597
"114908",45.5242,-73.8581
"114909",47.4384,-69.8578
"114911",47.9389,-69.4989
"114913",45.3613,-73.2552
"114917",45.4672,-75.9042
"114918",45.8102,-73.7916
"114923",45.5074,-73.5483
"114927",45.6525,-73.8676
"114930",45.0822,-74.3166
"114945",46.1955,-74.6229
"114948",45.1903,-73.4068
"114950",50.1769,-72.334
"114951",45.3891,-73.4662
"114987",46.3275,-73.2806
"114988",45.5975,-75.0988
"115003",45.9966,-77.2242
"115004",46.0851,-75.8493
"115015",45.4281,-73.9351
"115017",46.8574,-71.0834
"115026",45.7598,-73.8279
"115039",45.8934,-76.6886
"115049",48.1205,-75.914
"115052",46.3065,-72.6705
"115072",48.162,-68.244
"115087",46.6882,-71.315
"115130",45.6812,-73.5078
"115139",43.4704,-80.9605
"115141",32.9773,-80.0562
"115149",41.7365,-82.6707
"115158",41.7545,-82.6854
"115163",41.7303,-82.6739
"115201",45.546462,-73.459246
"115208",45.442164,-72.623302
"115219",45.490915,-75.809416
"115222",45.456085,-75.78274
"115225",45.875528,-74.076892
"115235",45.426407,-74.153767
"115241",45.35988,-72.582318
"115253",45.560131,-75.425373
"115258",46.6507,-72.9698
"115259",50.2135,-63.7979
"115262",48.857,-64.376
"115273",45.629,-72.92
"115345",45.42448,-74.154282
"115359",45.425082,-74.152737
"115372",48.85,-64.37
"115635",45.381875,-75.816961
"115645",45.489231,-73.589251
"115669",46.533183,-72.74651
"115672",48.999592,-65.943291
"115675",46.433681,-72.488008
"115677",45.466858,-74.270362
"115679",45.585738,-72.013192
"115680",45.448601,-74.283105
"115681",45.460386,-74.240783
"115682",45.542442,-73.566631
"115686",45.657848,-76.62509
"115691",45.455194,-74.22977
"115692",45.456819,-74.239978
"115694",45.469822,-74.25679
"115697",47.848394,-72.491538
"115699",45.463652,-74.27106
"115701",45.561901,-73.562232
"115703",45.458325,-74.217238
"115705",45.40297,-74.242129
"115708",45.446313,-75.768414
"115720",45.490013,-75.863385
"115727",48.154807,-69.129045
"115731",45.943869,-76.052599
"115732",45.450302,-74.311947
"115734",45.597276,-76.016507
"115740",45.424359,-74.15132
"115742",45.432069,-74.148971
"115744",50.260102,-63.609123
"115745",45.992668,-72.230301
"115747",45.663666,-73.927367
"115749",45.37472,-73.94305
"115751",45.68188,-73.204021
"115752",45.585212,-73.44635
"115753",45.77951,-72.671552
"115754",45.050014,-72.684946
"115756",47.940094,-69.497709
"115761",48.135907,-68.248057
"115762",48.911698,-66.146064
"115763",48.956552,-65.846901
"115766",47.379086,-70.051682
"115768",45.079104,-72.462248
"115770",46.785852,-71.552579
"115771",45.596411,-76.095514
"115772",46.737443,-71.201163
"115774",45.967558,-76.057266
"115778",45.948151,-76.688154
"115779",45.896505,-76.687081
"115780",45.587254,-72.011304
"115785",45.599206,-72.899581
"115786",46.546812,-71.408692
"115788",45.596504,-73.834991
"115789",45.524227,-73.85812
"115792",45.518113,-75.846562
"115793",45.643441,-73.898989
"115794",45.37066,-73.932452
"115795",45.382175,-74.170246
"115796",45.975,-73.715639
"115802",45.563042,-73.56618
"115805",46.390381,-71.842067
"115806",48.31277,-68.465874
"115813",45.480987,-74.306921
"115836",48.39479,-68.423967
"115837",48.494881,-68.474779
"115839",45.534247,-73.204945
"115848",45.561022,-73.557592
"115860",48.354777,-68.804928
"115861",48.12047,-75.91397
"115870",45.583405,-72.01022
"115872",45.597465,-75.098848
"115874",45.283708,-73.521258
"115880",48.4,-77.35
"115883",45.381967,-75.816981
"115884",45.448915,-74.253397
"115889",45.456819,-75.78764
"115903",45.560744,-73.561567
"115904",45.468348,-74.251807
"115918",45.437641,-74.285892
"115919",45.441646,-74.232452
"115950",45.469905,-73.900791
"115953",45.372272,-72.64705
"115957",48.914688,-66.128511
"115960",48.851388,-64.428291
"115962",45.432792,-71.13287
"115963",48.687056,-71.962563
"115969",45.933602,-76.672897
"115970",45.906703,-76.677446
"115976",45.759731,-73.827983
"115977",45.1997,-72.081728
"115991",45.602254,-76.092381
"115994",45.586954,-72.011991
"115996",45.466512,-75.904198
"115998",45.664446,-73.740578
"116001",47.060534,-70.810704
"116038",45.565909,-73.18287
"116047",45.578184,-73.728948
"116054",46.306503,-72.670467
"116055",46.739509,-71.55878
"116056",45.979792,-73.170263
"116073",45.457598,-74.267125
"116078",45.588275,-72.01345
"116080",45.446794,-74.254253
"116096",45.463472,-74.045792
"116105",45.44848,-74.177263
"116108",45.490472,-75.842121
"116125",48.331376,-68.848057
"116144",45.420707,-74.244795
"116151",48.413536,-68.389506
"116153",48.911021,-66.151729
"116154",49.005391,-65.926981
"116155",48.039141,-65.468023
"116158",45.253863,-74.149003
"116170",45.514703,-73.459733
"116171",45.380141,-75.805374
"116173",48.141392,-69.161328
"116174",47.438399,-69.857769
"116179",45.361252,-73.255162
"116180",45.440321,-73.580117
"116182",45.468799,-75.905914
"116183",45.50743,-73.548295
"116198",45.2823,-72.996887
"116239",45.379282,-75.808754
"116240",46.347276,-72.571435
"116241",46.056763,-73.231692
"116249",48.118868,-77.388288
"116251",51.396453,-78.663491
"116252",51.383856,-78.715657
"116256",45.438273,-75.872912
"116259",45.472847,-74.300355
"116266",45.48887,-76.249934
"116275",50.52655,-73.3667
"116319",47.081007,-70.771716
"116322",50.21363,-63.445873
"116325",45.371555,-72.667233
"116326",45.950434,-71.994095
"116327",45.738836,-73.729291
"116328",46.1667,-73.4167
"116331",45.29095,-74.04459
"116332",45.830414,-73.960444
"116333",46.68825,-71.31496
"116337",49.044226,-66.41304
"116338",48.855765,-64.202814
"116339",48.045984,-65.467229
"116341",45.10491,-72.452602
"116348",45.893443,-76.688604
"116354",45.655516,-73.895585
"116358",46.161181,-73.456843
"116360",45.229146,-74.115057
"116361",45.332177,-73.950348
"116366",45.581908,-72.012688
"116370",45.586642,-72.011518
"116394",48.161963,-68.24398
"116417",45.379236,-75.809269
"116418",46.003627,-74.187992
"116419",46.857395,-71.083421
"116429",45.142732,-73.524788
"116432",45.996619,-77.224165
"116433",45.153291,-73.252436
"116434",45.670278,-76.0925
"116436",45.442233,-75.705779
"116440",45.492924,-73.604917
"116480",45.3891,-73.466198
"116499",46.332588,-73.13633
"116502",48.090636,-68.251963
"116506",48.378972,-64.597206
"116514",45.385002,-74.210129
"116527",48.539341,-79.375637
"116539",45.8102,-73.791625
"116542",45.432524,-72.624376
"116573",46.327465,-73.280647
"116644",47.432142,-72.790741
"116657",48.777856,-64.207342
"116660",45.070265,-73.13309
"116661",45.759761,-73.82791
"116678",45.432852,-75.878921
"116682",45.557422,-73.555655
"116685",45.455312,-74.411768
"116701",46.9166142,-72.2827188
"116726",45.464134,-74.260433
"116727",45.459382,-74.276459
"116775",46.19551,-74.62288
"116781",45.510377,-73.884494
"116783",45.428137,-73.93507
"116786",45.668108,-71.762443
"116792",48.093158,-66.100445
"116808",45.13171,-73.275772
"116812",47.938916,-69.498932
"116821",45.440652,-72.624446
"116823",45.570013,-74.305816
"116824",45.070533,-72.6592
"116825",45.086953,-74.110546
"116858",46.085085,-75.849257
"116860",45.487696,-75.864887
"116906",45.190255,-73.40679
"116917",45.663738,-73.927656
"116921",45.324113,-72.182649
"116922",45.038248,-74.082431
"116925",45.430709,-73.943919
"116926",45.028785,-73.439977
"116928",45.407428,-73.94819
"116937",45.770951,-73.79375
"116957",45.281798,-72.706093
"116959",45.082248,-74.316587
"116990",47.132985,-70.826122
"116993",45.520261,-76.235731
"117007",46.71762,-71.529163
"117008",45.970506,-71.144829
"117014",45.425564,-74.154625
"117019",45.425685,-74.153595
"117029",48.86,-64.38
"117030",46.65,-72.97
"117087",45.614518,-75.909605
"117090",45.550931,-73.170919
"117092",45.546387,-73.459804
"117132",47.678419,-70.60078
"117135",45.546503,-73.459866
"117184",48.188,-65.98
"117254",50.181465,-61.822783
"117256",45.546498,-73.457823
"117515",52.017,-76.233
"117523",45.546432,-73.459589
"117526",45.491667,-74.013833
"117527",45.426046,-74.154797
"117529",46.264538,-72.80971
"117536",45.41553,-72.678402
"117592",45.791385,-75.80292
"117595",48.03556,-79.307986
"117598",45.426046,-74.15514
"117600",46.670679,-73.005472
"117657",52.12,-76.13
"117664",45.426365,-74.154825
"117676",45.26783,-72.691118
"117705",45.321462,-72.220664
"117707",48.600833,-67.666667
"117717",48.814963,-72.745685
"117721",48.347766,-69.405735
"117779",45.466667,-74.3
"117888",49.116667,-72.366667
"117958",46.083333,-76.066667
"117980",44.1696,-81.6336
"118017",46.954,-65.6583
"118018",53.408,-113.244
"118019",42.9899,-79.051
"118023",48.271751,-69.469612
"118028",45.425925,-74.152565
"118100",46.759065,-70.574224
"118221",46.533199,-72.746502
"118222",46.850617,-71.252022
"118228",46.296369,-72.516627
"118230",45.546655,-73.45897
"118232",45.123457,-71.86052
"118310",46.942324,-71.465956
"118349",46.397639,-72.660875
"118373",45.562556,-73.562966
"118380",46.85017,-71.245996
"118384",47.3305,-79.4335
"118451",45.51023,-75.90972
"118455",46.671606,-73.006476
"118457",45.312256,-72.721035
"118460",46.364039,-72.551129
"118471",47.636738,-70.897865
"118491",48.321128,-68.834777
"118500",45.397687,-71.925361
"118507",48.457764,-71.794283
"118597",46.395854,-72.661834
"118622",45.684341,-73.838143
"118672",45.456,-75.781
"118861",45.791226,-75.803379
"118864",46.660793,-73.012374
"118865",46.265454,-72.809846
"118868",46.11304,-76.077375
"118869",48.035121,-79.307671
"119001",45.448257,-73.250293
"119070",45.791205,-75.803369
"119131",45.546088,-73.460019
"119145",48.035615,-79.307827
"119172",45.771211,-71.999651
"119175",45.404237,-72.665397
"119180",45.416174,-72.684222
"119210",48.360607,-79.003333
"119211",45.425805,-74.15411
"119213",45.613966,-75.909545
"119273",45.546515,-73.4596
"119283",45.424962,-74.153767
"119296",46.942266,-71.466299
"119308",46.294268,-72.519983
"119313",46.563905,-70.49195
"119324",45.546376,-73.459693
"119328",45.546783,-73.458648
"119353",47.664761,-70.616988
"119379",47.23185,-71.222416
"119391",45.546778,-73.46004
"119394",46.850632,-71.252226
"119395",45.774012,-73.623562
"119444",46.904439,-71.296412
"119461",45.441844,-72.624332
"119514",46.5401,-70.386601
"119540",45.045429,-72.362984
"119544",45.668867,-73.872875
"119546",45.425685,-74.15411
"119551",45.425323,-74.154453
"119553",45.501887,-73.567392
"119570",45.61408,-75.910033
"119575",46.720443,-71.530545
"119587",46.946059,-71.473406
"119626",45.617695,-75.907375
"119638",45.392111,-72.743304
"119642",45.425925,-74.153938
"119658",45.572406,-73.311414
"119714",47.330516,-79.433512
"119715",48.120712,-75.913216
"119726",45.390036,-72.729782
"119731",45.791225,-75.803531
"119733",45.546212,-73.459903
"119739",45.970179,-74.346884
"119770",45.346731,-71.743693
"119790",45.415962,-74.154931
"119796",48.03527,-79.307349
"119800",45.791181,-75.80334
"119811",46.945938,-71.47332
"119840",45.791165,-75.803384
"119850",45.449941,-73.257261
"119851",45.427251,-74.153767
"119855",45.778445,-72.008965
"119862",47.6581,-70.1303
"119894",45.101699,-72.220576
"119898",46.945812,-71.473488
"119904",46.260836,-72.811497
"119926",46.820142,-71.260833
"119928",46.717736,-71.529316
"119975",45.34569,-71.742277
"119985",45.614274,-75.908989
"120011",45.546383,-73.459723
"120026",45.389697,-72.729659
"120028",48.35069,-69.40574
"120031",45.614341,-75.909407
"120035",45.426528,-74.154282
"120055",45.404109,-72.07919
"120061",45.963948,-76.160938
"120066",45.404172,-71.892911
"120072",45.426046,-74.152908
"120117",45.425564,-74.153252
"120132",45.425203,-74.153595
"120143",45.791177,-75.803369
"120208",50.176898,-72.333984
"120213",45.59236,-73.442831
"120226",45.092187,-74.244146
"120231",46.387675,-73.206768
"120239",46.742449,-72.142645
"120240",45.376698,-73.545489
"120259",45.4874,-73.8799
"120260",45.652535,-73.867618
"120263",45.467174,-75.904198
"120280",48.328077,-67.818157
"120295",45.559328,-73.560406
"120352",45.910794,-71.455926
"120353",45.523668,-75.781953
"120357",46.22786,-73.40863
"120359",45.272228,-72.594995
"120377",46.358776,-71.423149
"120409",47.383425,-69.957005
"120413",46.941884,-71.465831
"120423",46.295995,-72.517143
"120430",45.958079,-76.166228
"120437",45.026577,-73.518942
"120461",46.64868,-72.96612
"120468",48.562528,-67.544668
"120471",47.231756,-71.22245
"120472",45.407348,-72.683776
"120481",45.390081,-72.72975
"120490",46.53263,-72.747252
"120499",47.68063,-70.833382
"120590",47.324807,-79.441205
"120594",45.546159,-73.460221
"120604",46.395942,-72.662292
"120611",45.4256,-74.152186
"120639",46.716894,-71.541671
"120640",45.546588,-73.459179
"120665",45.450385,-73.258519
"120712",46.807773,-71.017016
"120729",45.471593,-75.805535
"120731",45.546452,-73.459088
"120732",45.546978,-73.457396
"120737",45.546933,-73.457561
"120747",46.717443,-71.527289
"120752",45.450771,-73.259716
"120756",45.505603,-73.707831
"120763",45.546227,-73.459961
"120765",45.426287,-74.15308
"120841",47.231713,-71.222451
"120851",52.4616,-113.9475
"120852",43.2853,-79.8921
"120855",41.467,-71.5489
"120861",47.3559,-64.9555
"120869",35.6835,-105.8752
"120870",42.262,-83.0672
"120871",46.6772,-65.6095
"120885",47.6783,-65.6587
"120886",47.7071,-65.7006
"120890",46.6671,-64.7511
"120892",42.3242,-72.2061
"120893",46.69,-64.8168
"120895",46.692,-64.8613
"120901",47.071,-65.2064
"120903",47.6506,-65.6211
"120904",47.71,-65.6986
"120910",47.8992,-64.5879
"120926",26.0973,-98.2619
"120928",26.5583,-99.1222
"120932",26.5845,-99.1492
"120937",26.5146,-99.1163
"120966",31.2135,-105.4931
"120967",26.5144,-99.1165
"120968",26.4061,-99.018
"120969",35.2369,-82.3477
"120970",33.4538,-80.7334
"120971",32.6702,-79.9949
"120972",38.538,-77.2226
"120973",32.7576,-79.8564
"120974",35.3282,-83.804
"120975",38.5386,-77.2235
"120978",42.0323,-122.5699
"120981",42.8661,-122.1579
"120983",43.9967,-123.1226
"120989",33.9939,-80.1309
"120996",41.1977,-73.2964
"120999",33.7477,-80.6739
"121001",33.1028,-81.5501
"121004",34.9024,-81.02
"121007",26.3744,-81.6091
"121021",40.3384,-79.3958
"121026",42.8704,-73.0856
"121030",45.3746,-75.7946
"121033",43.4806,-79.6891
"121038",42.9221,-72.5903
"121047",46.9702,-65.5466
"121048",45.014,-78.5332
"121050",46.9992,-65.5805
"121052",47.0107,-65.5675
"121054",42.9292,-79.3064
"121074",40.5636,-77.3751
"121079",45.396,-76.0549
"121090",47.7092,-65.7024
"121092",44.1655,-79.078
"121093",45.2039,-76.0838
"121100",45.9661,-66.6597
"121121",44.4231,-65.1021
"121133",45.3379,-75.8937
"121135",43.386,-73.2005
"121144",45.9844,-64.3012
"121151",44.4863,-78.9476
"121155",47.0699,-65.2361
"121157",47.0023,-65.5631
"121163",43.623,-72.5078
"121165",45.9481,-65.2121
"121166",46.8224,-66.1095
"121168",44.1673,-78.9749
"121172",45.0964,-62.7001
"121176",45.342,-75.8541
"121180",46.3053,-64.5253
"121182",47.8146,-64.7887
"121188",47.3335,-65.4301
"121192",47.2042,-66.051
"121193",44.0178,-78.9254
"121195",45.0658,-62.7147
"121205",43.141,-73.0802
"121208",47.4683,-64.8736
"121209",45.2486,-76.0789
"121214",42.8188,-76.9325
"121215",43.6661,-72.2942
"121216",45.3082,-75.6426
"121221",44.0688,-78.8068
"121222",44.2708,-77.5016
"121223",44.181,-79.0704
"121227",42.8735,-76.9614
"121241",43.9575,-78.4947
"121244",50.2209,-109.5088
"121245",46.1579,-64.1652
"121248",47.5093,-67.3832
"121251",46.2236,-64.385
"121253",44.1032,-78.1756
"121256",47.8491,-67.0125
"121262",43.6469,-79.3205
"121266",43.8634,-78.9825
"121269",49.636,-109.917
"121276",44.7884,-71.8219
"121279",49.1818,-109.1224
"121284",44.0746,-73.3528
"121300",49.882,-97.0451
"121305",44.4861,-73.1292
"121314",42.0297,-82.6041
"121316",44.6606,-80.7405
"121319",42.8462,-79.6624
"121329",43.6479,-72.9561
"121337",43.6478,-72.9523
"121339",43.0028,-79.1809
"121342",39.2475,-76.823
"121353",43.2406,-73.0081
"121357",43.2297,-75.5677
"121385",44.7139,-73.3419
"121390",42.8725,-73.2092
"121392",45.8387,-65.2494
"121396",43.3415,-72.5134
"121399",43.6063,-73.178
"121402",44.4958,-73.2066
"121414",47.2387,-65.3987
"121424",46.2235,-64.3849
"121426",46.304,-64.9441
"121427",46.0741,-64.7509
"121432",43.624,-79.3958
"121433",43.6963,-79.384
"121441",53.5676,-113.8292
"121443",47.0213,-65.5489
"121446",49.538,-109.3966
"121448",54.4005,-113.2572
"121450",52.5937,-110.6045
"121451",55.7355,-97.8832
"121455",52.9224,-117.2646
"121484",43.3429,-70.9229
"121488",53.3525,-113.4029
"121493",53.4086,-113.7574
"121496",55.7489,-97.8851
"121501",47.7511,-120.7401
"121502",42.4614,-82.9824
"121504",61.3102,-149.5027
"121505",61.2186,-149.8873
"121518",44.0924,-79.1081
"121532",42.0997,-82.4912
"121546",43.2804,-73.0047
"121568",43.4071,-70.6327
"121576",45.3257,-75.8823
"121610",43.6192,-72.5661
"121614",44.0057,-79.1018
"121616",47.0093,-65.7759
"121636",44.2592,-79.0283
"121658",43.4112,-80.5333
"121660",45.446,-78.177
"121662",44,-79.1276
"121666",44.006,-79.0693
"121700",44.8759,-77.7504
"121706",43.9006,-78.6835
"121710",42.9124,-73.2528
"121732",43.9798,-78.7972
"121748",43.4803,-72.758
"121750",46.7975,-65.0133
"121754",47.091,-65.3488
"121756",47.0171,-65.4547
"121758",47.3481,-65.0108
"121760",47.006,-65.5902
"121762",44.4452,-77.6937
"121766",43.9226,-79.3993
"121768",49.8875,-97.0483
"121770",45.3302,-75.9337
"121776",45.3032,-75.8718
"121788",46.9698,-65.5511
"121790",46.9708,-65.6008
"121794",44.3891,-81.5049
"121796",47.069,-65.3878
"121800",46.9707,-65.5496
"121802",47.0194,-65.4409
"121808",44.3908,-81.4827
"121812",46.9589,-65.5915
"121818",38.0156,-119.1504
"121820",47.0034,-65.592
"121832",47.2049,-65.4408
"121836",46.9318,-65.6406
"121840",47.1829,-65.4082
"121910",43.6506,-73.2408
"121916",43.0516,-72.701
"121928",43.3188,-70.9093
"121948",45.3693,-75.7909
"121970",44.5532,-73.1191
"121974",42.462,-76.4377
"121998",44.0044,-78.7757
"122014",46.959,-65.5472
"122050",49.4981,-109.3683
"122056",50.5641,-105.3355
"122116",45.9589,-66.8856
"122130",44.8319,-75.8161
"122146",46.7596,-65.8124
"122160",52.62,-114.912
"122164",44.234,-80.8047
"122176",43.709,-72.4181
"122178",43.7448,-73.0523
"122198",45.9187,-66.2178
"122221",46.642,-66.3182
"122227",47.1479,-65.9161
"122231",47.1652,-66.0488
"122243",44.0505,-79.0931
"122245",44.4126,-69.4553
"122249",44.0825,-78.5855
"122261",47.0001,-65.5064
"122265",46.9673,-65.5024
"122271",47.5438,-65.5421
"122273",47.1525,-65.4314
"122275",45.1981,-62.7217
"122295",46.7227,-65.9592
"122299",50.7933,-103.9009
"122303",46.6117,-65.9833
"122310",46.355,-85.5096
"122316",39.0033,-76.8879
"122318",35.114,-81.0098
"122320",44.5674,-123.2812
"122323",33.518,-80.5037
"122329",44.501,-63.524
"122341",45.4124,-75.9598
"122349",45.3098,-75.8164
"122350",45.2926,-75.8021
"122405",49.9932,-95.8146
"122413",37.4323,-122.0977
"122415",48.4925,-123.3454
"122417",46.9689,-65.5549
"122426",57.2453,-111.5933
"122432",46.6696,-65.8503
"122441",42.1392,-122.4203
"122455",46.0424,-66.1372
"122472",46.7018,-66.2583
"122484",47.0217,-65.5491
"122488",47.3357,-64.9652
"122490",46.6179,-65.8779
"122492",47.0221,-65.5494
"122493",46.1195,-64.7804
"122501",44.2085,-81.3705
"122503",44.7013,-77.9084
"122504",47.1612,-121.8742
"122511",44.0685,-78.5249
"122531",44.0057,-79.1016
"122561",43.0119,-79.0594
"122567",44.4821,-77.683
"122586",42.6356,-80.5562
"122594",49.8771,-97.0514
"122597",44.3924,-81.5059
"122598",46.1147,-64.8074
"122605",45.5177,-77.4667
"122606",44.3967,-81.4973
"122620",44.1062,-78.8793
"122624",45.4898,-78.2516
"122629",45.5714,-78.4301
"122640",46.9648,-65.561
"122642",44.7144,-76.9529
"122643",44.7214,-76.3529
"122659",46.5411,-65.8354
"122664",45.9098,-64.3694
"122665",47.0792,-64.873
"122668",46.558,-66.1279
"122679",46.8841,-65.7461
"122687",47.0697,-65.2063
"122688",53.5462,-113.4341
"122700",45.8747,-65.2916
"122703",46.2055,-64.9253
"122708",45.8766,-65.3122
"122716",45.901,-65.277
"122723",47.3555,-65.4378
"122728",49.6774,-109.5616
"122729",49.9691,-109.5214
"122730",44.3064,-81.582
"122740",43.2741,-79.8972
"122765",44.0462,-79.1197
"122868",46.6645,-65.6686
"122870",45.3022,-75.8166
"122884",45.3852,-75.2061
"122886",46.6711,-66.2955
"122890",47.2007,-65.5647
"122927",45.9237,-64.6312
"122945",45.091,-75.8836
"122954",46.6151,-66.2155
"122965",49.6506,-110.005
"122967",47.0518,-65.4529
"122970",47.0418,-65.4623
"122975",47.0047,-65.5481
"122980",37.952,-119.2631
"122986",53.4073,-113.7545
"123009",49.6541,-109.4737
"123015",44.2352,-81.3783
"123016",44.304,-81.5655
"123018",44.3114,-81.5572
"123019",46.0922,-64.4215
"123036",45.391,-63.7204
"123043",44.6897,-79.0375
"123047",62.461,-114.3663
"123058",49.9098,-97.0637
"123068",44.8509,-77.8704
"123070",45.6438,-70.0208
"123071",46.6125,-66.2266
"123076",45.19,-81.58
"123080",47.0223,-65.551
"123100",45.6029,-64.9424
"123107",46.6015,-85.1933
"123110",61.3106,-149.5389
"123111",61.0776,-149.8258
"123119",42.4175,-87.805
"123128",45.2962,-75.8127
"123133",53.9296,-112.9504
"123142",46.6967,-65.6128
"123151",43.7577,-72.2248
"123190",46.7681,-65.8577
"123191",47.0656,-65.5156
"123203",44.2712,-81.6031
"123204",44.4782,-73.1837
"123220",42.9135,-73.2552
"123244",44.3885,-81.514
"123284",46.2152,-64.87
"123286",43.2772,-70.8593
"123292",42.5032,-76.4372
"123304",42.7079,-74.3249
"123312",45.1442,-74.7774
"123315",44.0292,-73.3993
"123343",39.2235,-76.8625
"123348",44.4001,-81.4915
"123351",43.2507,-81.8486
"123380",34.5867,-81.4115
"123386",32.948,-80.0535
"123398",43.4429,-80.425
"123425",39.1821,-76.7852
"123429",43.9962,-77.727
"123439",34.7007,-81.4507
"123449",45.8555,-66.5629
"123467",46.2174,-64.9836
"123471",47.16,66.16
"123473",47.0661,-65.3944
"123478",46.8397,-66.1233
"123485",47.1757,-65.9663
"123486",46.8714,-65.6532
"123504",42.4554,-82.4073
"123520",43.8317,-78.9898
"123557",28.6492,-81.5737
"123572",61.2085,-149.9229
"123575",44.3239,-72.3314
"123586",50.2298,-109.4422
"123612",42.5127,-82.3088
"123617",42.6655,-80.485
"123630",44.4728,-73.1346
"123660",38.9865,-76.9221
"123673",43.7156,-72.9066
"123683",42.0473,-82.9675
"123697",43.2401,-81.8815
"123701",31.9469,-81.3058
"123713",43.6467,-79.468
"123714",34.3064,-80.092
"123715",33.3245,-81.8465
"123721",55.2152,-98.4232
"123739",44.7918,-76.2747
"123753",46.9324,-65.6416
"123759",46.2228,-64.9758
"123788",46.9331,-65.5621
"123794",43.1709,-72.8767
"123820",43.5068,-79.9654
"123838",44.8218,-65.4366
"123844",43.6472,-79.4683
"123868",50.6498,-107.9477
"123888",44.4862,-73.1291
"123900",46.6241,-65.8774
"123924",38.516,-78.4352
"123928",34.5047,-112.5557
"123934",45.4368,-75.9898
"123970",43.6906,-79.4452
"124008",43.6518,-79.5949
"124026",46.2277,-64.2928
"124044",44.1786,-72.5892
"124054",35.6353,-82.5693
"124056",41.4734,-73.0819
"124062",43.9972,-73.1685
"124064",28.7662,-81.3326
"124068",43.6415,-79.3214
"124070",43.639,-79.3227
"124118",43.2497,-81.8436
"124124",43.2353,-81.8698
"124194",43.6549,-72.5661
"124204",38.6253,-76.6703
"124254",45.9265,-66.6112
"124390",45.2079,-76.0477
"124412",40.5945,-77.5761
"124416",39.3568,-76.8861
"124478",45.9284,-64.6982
"124491",33.1798,-115.6187
"124492",34.0224,-116.1034
"124509",47.6568,-65.6222
"124515",47.3222,-65.4197
"124567",44.0473,-78.537
"124614",44.1097,-78.8076
"124640",46.9862,-65.4285
"124654",47.0146,-65.4985
"124660",46.3318,-65.2335
"124699",44.0174,-79.2144
"124731",46.314,-66.5852
"124733",46.8922,-65.6707
"124739",45.8158,-65.2915
"124752",46.5433,-66.5416
"124771",45.912,-65.266
"124786",45.3605,-75.865
"124801",43.9009,-78.5954
"124824",49.6767,-109.4639
"124834",45.8472,-66.514
"124838",46.9533,-65.6863
"124852",50.7154,-104.7289
"124857",46.246,-64.9299
"124860",44.3988,-81.4933
"124863",44.2424,-81.3974
"124875",61.5637,-149.9602
"124896",46.8146,-65.5837
"124898",43.5593,-70.4712
"124911",54.5669,-113.8397
"124912",54.5679,54.5679
"124913",44.8149,-65.4334
"124922",42.0493,-122.483
"124923",38.0231,-119.1333
"124935",39.0779,-76.7712
"124942",31.2321,-81.5775
"124955",38.0003,-119.1467
"124960",37.9307,-119.1735
"124962",44.6786,-123.8674
"124963",44.5489,-123.249
"125026",46.8003,-65.0267
"125074",46.8132,-65.5853
"125198",39.8868,-76.6939
"125218",46.2265,-64.8881
"125280",47.2294,-65.0735
"125332",47.0285,-65.5779
"125382",62.837,-92.1421
"125389",43.6404,-79.3224
"125392",47.2022,-65.5215
"125443",44.2361,-81.3808
"125444",44.3059,-81.5583
"125445",44.3057,-81.5741
"125446",44.827,-71.715
"125448",34.1363,-84.8204
"125451",28.6137,-81.1679
"125452",37.8977,-75.3382
"125456",43.6986,-79.345
"125457",32.734,-79.9861
"125465",55.4959,-98.1749
"125514",39.1963,-77.1224
"125522",32.908,-80.1
"125528",32.2127,-81.1086
"125536",32.2047,-81.1636
"125570",25.9011,-81.3214
"125594",35.6928,-82.6947
"125600",33.4235,-80.369
"125606",32.9721,-81.301
"125616",29.7298,-84.9869
"125699",53.516,-113.597
