"","lon"
"231558",-82.4037
"231559",-80.4486
"231563",-86.9888
"231567",-81.8272
"231570",-79.8719
"231571",-80.3776
"231572",-81.7972
"231573",-113.3228
"231574",-88.1016
"231575",-114.5989
"231576",-81.6535
"231579",-138.2011
"231580",-68.5086
"231581",-68.5609
"231582",-68.5113
"231583",-118.2179
"231586",-122.6495
"231588",-122.232
"231592",-123.1527
"231593",-114.6258
"231597",-76.429
"231601",-96.0279
"231602",-117.1724
"231605",-80.9746
"231609",-115.4007
"231612",-116.6561
"231613",-117.05
"231614",-115.3828
"231617",-79.5307
"231621",-79.1381
"231622",-82.1518
"231624",-82.1326
"231625",-81.8068
"231627",-76.4911
"231629",-76.7405
"231635",-93.0887
"231636",-73.105
"231640",-87.6896
"231643",-81.6798
"231644",-95.4631
"231645",-89.7572
"231647",-81.6657
"231649",-96.0979
"231650",-79.5366
"231658",-71.8976
"231669",-76.4778
"231670",-84.6391
"231671",-80.1115
"231673",-72.8082
"231675",-64.5352
"231676",-84.7648
"231679",-84.0874
"231681",-81.8341
"231682",-122.6629
"231684",-78.0458
"231688",-77.9317
"231692",-76.6552
"231698",-77.1847
"231700",-76.1543
"231702",-80.1065
"231707",-80.4288
"231708",-84.4114
"231709",-83.9753
"231713",-78.2476
"231715",-78.6977
"231717",-76.2536
"231721",-83.0753
"231723",-96.078
"231724",-110.6447
"231726",-79.904
"231727",-72.9614
"231728",-96.1985
"231732",-75.6699
"231733",-80.4832
"231735",-75.7186
"231737",-97.2302
"231739",-75.168
"231740",-64.3456
"231743",-84.6164
"231744",-79.9538
"231746",-79.6132
"231747",-79.4152
"231749",-84.3059
"231750",-79.1437
"231754",-76.3934
"231756",-70.2453
"231757",-70.7624
"231759",-89.1625
"231760",-119.204
"231763",-86.3531
"231768",-64.6936
"231771",-80.8802
"231772",-81.0472
"231783",-95.8822
"231784",-118.005
"231813",-77.6544
"231816",-73.4143
"231821",-73.6426
"231840",-76.4456
"231841",-71.253
"231842",-79.3793
"231854",-78.0039
"231884",-73.6427
"231886",-73.5886
"231887",-73.6413
"231914",-76.4517
"231923",-77.5818
"231924",-77.4653
"232004",-73.8264
"232010",-73.1798
"232048",-74.3202
"232065",-76.7475
"232066",-74.5327
"232067",-71.1497
"232069",-71.1461
"232070",-71.3696
"232093",-73.9925
"232094",-73.7984
"232095",-73.7982
"232100",-73.5918
"232102",-73.558
"232107",-71.1869
"232125",-71.2888
"232135",-73.6696
"232136",-73.8512
"232144",-82.0741
"232145",-80.947
"232146",-75.9871
"232147",-81.7692
"232148",-80.8158
"232159",-82.41
"232164",-80.6177
"232165",-80.2552
"232168",-84.3375
"232172",-109.1277
"232178",-80.2576
"232181",-80.4315
"232189",-74.1056
"232191",-111.2444
"232194",-76.5182
"232197",-117.1492
"232198",-80.4365
"232199",-80.1317
"232205",-80.8003
"232207",-81.7191
"232209",-79.5751
"232211",-83.3424
"232212",-80.7442
"232217",-122.4125
"232222",-111.1682
"232225",-84.9729
"232227",-119.0913
"232228",-108.5508
"232233",-106.123
"232234",-105.4866
"232237",-93.7476
"232238",-94.4369
"232239",-101.8245
"232240",-111.0554
"232242",-108.2346
"232244",-119.125
"232245",-119.2973
"232246",-120.0207
"232248",-119.0616
"232251",-104.8861
"232262",-111.0113
"232266",-80.6081
"232269",-81.442
"232270",-81.433
"232271",-117.0794
"232274",-105.0639
"232276",-106.7379
"232277",-106.5581
"232284",-84.2534
"232294",-81.7102
"232298",-79.1249
"232303",-81.0204
"232304",-84.2533
"232306",-82.1908
"232320",-106.3161
"232321",-80.4089
"232322",-122.7075
"232324",-118.4213
"232330",-114.0268
"232336",-82.3927
"232341",-82.1438
"232348",-82.2433
"232352",-78.3447
"232353",-84.3594
"232360",-97.465
"232364",-104.7547
"232366",-116.3753
"232373",-80.2335
"232376",-85.8979
"232377",-81.0225
"232378",-81.0794
"232389",-80.3993
"232400",-74.2353
"232410",-74.9707
"232412",-73.823
"232423",-81.4549
"232425",-80.3606
"232437",-76.7755
"232440",-75.9147
"232442",-69.9614
"232452",-70.0174
"232463",-75.8796
"232467",-75.9242
"232479",-73.5972
"232480",-73.5878
"232527",-73.8664
"232534",-73.5598
"232535",-73.5884
"232536",-68.211
"232548",-73.5382
"232572",-76.0089
"232573",-75.8122
"232574",-71.2432
"232575",-61.2776
"232576",-71.7389
"232577",-71.7179
"232578",-72.093
"232594",-75.9297
"232647",-72.9328
"232690",-74.5957
"232694",-74.5658
"232715",-73.8049
"232727",-68.3753
"232739",-71.9336
"232760",-74.1841
"232763",-71.0786
"232776",-74.3835
"232812",-74.4719
"232881",-75.5045
"232898",-75.0374
"232975",-83.2089
"232987",-75.506616
"232988",-73.930163
"233001",-65.46437
"233002",-79.307347
"233003",-79.307351
"233004",-71.99535
"233006",-74.241325
"233007",-65.470322
"233008",-65.441394
"233009",-75.997925
"233010",-76.010199
"233011",-69.927442
"233012",-74.217079
"233013",-68.012559
"233014",-69.098901
"233016",-71.62545
"233017",-71.309621
"233018",-79.307518
"233019",-68.012568
"233022",-79.307411
"233023",-74.215914
"233024",-79.307575
"233025",-72.864189
"233027",-65.487614
"233028",-72.247529
"233031",-65.465125
"233032",-64.596645
"233034",-79.307473
"233036",-73.710231
"233037",-65.487603
"233041",-75.846412
"233045",-72.008421
"233047",-68.012524
"233048",-74.278624
"233049",-68.868781
"233059",-74.582336
"233061",-75.87965
"233062",-75.869222
"233065",-73.471547
"233074",-75.819161
"233075",-75.015818
"233076",-75.022985
"233077",-75.030034
"233078",-75.07766
"233079",-75.08625
"233085",-73.563417
"233086",-72.869767
"233087",-79.417934
"233088",-73.597198
"233089",-73.587778
"233092",-74.293649
"233113",-65.466109
"233114",-65.466086
"233115",-76.085622
"233116",-76.18117
"233117",-76.736519
"233126",-74.291654
"233127",-73.558263
"233129",-71.277688
"233130",-71.21354
"233132",-78.806536
"233137",-72.911547
"233139",-72.922751
"233140",-65.465432
"233141",-72.010199
"233142",-74.074781
"233145",-74.217281
"233146",-73.591849
"233147",-73.841858
"233148",-73.14163
"233149",-76.74747
"233150",-65.440852
"233152",-69.947097
"233153",-73.873529
"233154",-72.684743
"233156",-69.948953
"233157",-73.854835
"233159",-73.653417
"233162",-77.995731
"233165",-73.64243
"233166",-73.600835
"233167",-77.917648
"233168",-78.575455
"233169",-78.702645
"233170",-77.592661
"233171",-65.882387
"233172",-77.464361
"233173",-77.646014
"233174",-77.654372
"233175",-77.434689
"233176",-77.113625
"233177",-78.003883
"233178",-77.926389
"233179",-73.724688
"233180",-74.187587
"233182",-68.028738
"233186",-72.589252
"233187",-73.640285
"233194",-69.961388
"233196",-76.008901
"233197",-71.256702
"233198",-69.955661
"233199",-71.078571
"233201",-73.607889
"233203",-65.37772
"233204",-65.46108
"233205",-65.46253
"233210",-75.914669
"233217",-65.467032
"233220",-75.924153
"233231",-73.593571
"233240",-74.90492
"233245",-74.261433
"233246",-75.993934
"233248",-73.966879
"233262",-72.932769
"233268",-73.262448
"233270",-73.079453
"233280",-71.321974
"233281",-65.487629
"233285",-77.350273
"233300",-71.19399
"233302",-73.761483
"233308",-72.922822
"233309",-65.465359
"233311",-73.829196
"233314",-65.55815
"233316",-73.826408
"233318",-74.164715
"233319",-70.712385
"233321",-64.222373
"233322",-76.451669
"233323",-76.718506
"233324",-65.437183
"233326",-73.576507
"233331",-73.914256
"233332",-68.599309
"233336",-77.10448
"233341",-73.625718
"233342",-74.13012
"233344",-78.729344
"233345",-77.320181
"233347",-77.511919
"233354",-77.994639
"233360",-73.642283
"233364",-73.931955
"233365",-73.640327
"233377",-73.88799
"233382",-71.927859
"233397",-74.746024
"233410",-75.600998
"233429",-73.559217
"233452",-79.021001
"233455",-65.46486
"233456",-71.886231
"233458",-76.928329
"233471",-79.379311
"233487",-73.66756
"233489",-73.798406
"233490",-73.866448
"233495",-73.822975
"233496",-64.283168
"233497",-76.445575
"233502",-65.478826
"233509",-73.669596
"233518",-74.4658
"233519",-72.022076
"233522",-78.288437
"233524",-78.223794
"233525",-77.761325
"233526",-77.998392
"233529",-77.545344
"233538",-74.048811
"233540",-73.916295
"233542",-73.642527
"233555",-73.665828
"233565",-74.383476
"233571",-74.015579
"233578",-75.806681
"233579",-73.247674
"233581",-78.806431
"233612",-73.578084
"233662",-73.89526
"233667",-64.276132
"233671",-65.468382
"233674",-65.358782
"233677",-68.377617
"233682",-68.512909
"233686",-78.00093
"233694",-77.465289
"233695",-77.648044
"233701",-74.240301
"233703",-73.56308
"233708",-73.641253
"233710",-72.092972
"233720",-74.471941
"233729",-75.785901
"233783",-65.468372
"233804",-73.629684
"233819",-74.055104
"233825",-65.465915
"233828",-73.558036
"233831",-71.933584
"233832",-73.851213
"233837",-71.852008
"233839",-74.251718
"233842",-77.701102
"233849",-78.030633
"233854",-77.500636
"233865",-73.642672
"233866",-74.565797
"233872",-73.538189
"233875",-73.080062
"233879",-71.288762
"233880",-71.252968
"233907",-64.491806
"233935",-74.716719
"233956",-75.929698
"233994",-74.595671
"234018",-71.670529
"234025",-73.283787
"234042",-73.804926
"234049",-71.186858
"234050",-61.277618
"234058",-73.798236
"234085",-75.037351
"234104",-73.58049
"234136",-72.911548
"234147",-73.985817
"234151",-73.691255
"234153",-74.068085
"234189",-73.588604
"234192",-68.210977
"234203",-71.325832
"234205",-71.717935
"234208",-74.089986
"234216",-75.504473
"234267",-74.220543
"234271",-65.47934
"234275",-76.014434
"234304",-73.599287
"234307",-73.543854
"234316",-73.578701
"234317",-76.42019
"234322",-74.235349
"234323",-74.184054
"234326",-72.682994
"234360",-75.812197
"234363",-71.322391
"234364",-71.243248
"234365",-71.734894
"234376",-72.66257
"234378",-75.850494
"234379",-71.174366
"234380",-72.659884
"234381",-74.215985
"234382",-74.14518
"234384",-71.310654
"234386",-71.301944
"234387",-79.307674
"234388",-69.239255
"234389",-75.756907
"234391",-64.252
"234392",-71.137307
"234393",-74.065798
"234395",-75.850365
"234397",-71.525649
"234398",-71.995721
"234401",-73.801459
"234404",-64.283
"234406",-79.307451
"234409",-79.307523
"234410",-73.248
"234411",-74.005982
"234412",-71.773514
"234414",-71.581267
"234416",-71.214025
"234418",-74.194427
"234419",-75.970668
"234422",-71.052278
"234423",-71.307011
"234426",-74.065965
"234427",-69.939631
"234430",-72.81114
"234431",-73.531386
"234434",-73.77112
"234437",-71.199956
"234441",-73.083127
"234443",-74.133333
"234460",-74.176839
"234532",-71.15
"234734",-73.757372
"234737",-122.3323
"234738",-74.304834
"234740",-79.307456
"234741",-70.111667
"234743",-73.840523
"234746",-75.940172
"234749",-71.301562
"234752",-71.369633
"234755",-71.772979
"234756",-77.555964
"234758",-73.710422
"234761",-75.847542
"234762",-73.833697
"234763",-79.307537
"234765",-73.145721
"234766",-73.744799
"234773",-74.401306
"234774",-65.487442
"234780",-79.429397
"234785",-71.309967
"234787",-71.124815
"234788",-72.341
"234791",-65.465512
"234795",-72.614448
"234802",-69.530083
"234803",-72.873445
"234804",-71.170972
"234805",-79.307535
"234806",-73.56079
"234809",-79.307474
"234811",-75.597032
"234814",-71.999139
"234818",-79.30747
"234827",-71.311805
"234828",-71.153383
"234829",-72.616038
"234831",-76.668205
"234832",-71.750485
"234833",-72.585599
"234834",-79.307365
"234837",-71.62564
"234838",-73.582498
"234839",-75.846458
"234840",-72.61446
"234842",-70.797958
"234843",-71.257972
"234846",-71.29642
"234848",-71.27108
"234852",-71.13742
"234854",-69.815834
"234855",-64.784121
"234857",-72.813977
"234859",-69.254968
"234860",-71.287365
"234865",-73.2629
"234867",-79.045442
"234869",-75.583616
"234874",-70.053496
"234875",-71.531426
"234876",-78.686064
"234886",-65.487602
"234889",-73.012494
"234892",-64.352751
"234893",-65.465443
"234894",-66.35026
"234895",-65.477897
"234899",-75.816507
"234900",-75.430242
"234901",-73.930249
"234904",-69.686403
"234907",-65.481262
"234908",-74.144142
"234911",-71.999983
"234912",-78.70244
"234916",-72.552653
"234918",-79.307357
"234925",-75.847268
"234927",-72.737339
"234936",-69.255869
"234942",-73.598647
"234943",-79.307533
"234945",-75.787036
"234946",-71.982833
"234947",-71.365127
"234951",-73.221944
"234952",-75.998896
"234957",-64.597364
"234958",-76.245065
"234962",-69.686414
"234964",-76.002624
"234967",-73.551966
"234969",-76.007236
"234972",-74.215047
"234974",-78.691294
"234976",-72.662122
"234979",-71.438684
"234980",-73.563886
"234985",-68.155205
"234987",-73.012435
"234988",-64.607793
"234991",-70.350058
"234994",-71.27726
"234995",-73.399618
"234999",-73.560396
"235006",-71.256462
"235010",-69.255719
"235013",-69.952843
"235018",-71.366157
"235023",-73.577541
"235027",-74.325873
"235029",-71.399848
"235030",-73.55218
"235031",-71.339181
"235033",-76.007967
"235039",-72.811517
"235044",-71.895404
"235047",-77.705615
"235048",-71.842739
"235051",-73.801379
"235055",-65.467524
"235057",-65.466633
"235059",-71.969378
"235061",-77.55428
"235066",-73.589588
"235068",-69.731533
"235070",-66.231831
"235072",-72.548909
"235076",-73.013705
"235077",-71.265594
"235078",-71.293588
"235080",-70.553933
"235082",-69.875601
"235083",-71.714904
"235084",-69.953417
"235087",-72.659679
"235088",-76.245986
"235089",-72.906416
"235092",-73.555736
"235095",-72.66253
"235098",-75.812912
"235101",-71.443281
"235102",-78.685069
"235114",-76.056826
"235122",-72.665068
"235124",-77.209828
"235128",-70.878247
"235142",-73.591885
"235171",-74.165321
"235230",-73.643773
"235245",-72.147217
"235248",-75.867269
"235274",-74.066734
"235276",-73.559761
"235281",-73.557158
"235282",-71.369592
"235292",-73.761633
"235293",-71.73892
"235301",-73.572967
"235302",-74.406227
"235348",-65.465022
"235357",-73.609729
"235389",-74.970703
"235406",-73.992534
"235415",-73.594934
"235417",-73.680222
"235426",-71.565129
"235429",-74.53269
"235430",-71.958883
"235434",-71.149714
"235438",-77.438731
"235452",-71.146096
"235459",-74.320227
"235467",-73.601324
"235471",-72.520258
"235472",-72.584166
"235473",-70.907463
"235474",-70.785942
"235476",-73.623544
"235478",-79.441567
"235483",-71.377831
"235489",-69.721233
"235494",-68.148964
"235500",-72.769726
"235502",-69.876057
"235505",-73.599782
"235508",-73.602058
"235509",-75.81901
"235511",-74.936517
"235512",-71.530522
"235514",-71.32874
"235516",-73.43442
"235517",-73.332014
"235520",-71.147301
"235521",-76.467302
"235523",-69.685522
"235524",-74.916557
"235525",-73.833317
"235528",-75.992581
"235529",-73.555179
"235530",-79.307503
"235535",-71.366672
"235543",-72.661458
"235545",-70.777098
"235546",-72.553444
"235547",-76.004877
"235548",-79.307565
"235559",-74.270774
"235563",-86.4282
"235567",-122.6573
"235570",-79.925
"235571",-73.3975
"235572",-78.2574
"235574",-80.9734
"235577",-83.495
"235580",-82.2964
"235586",-80.4305
"235589",-89.3076
"235591",-77.6498
"235594",-93.6463
"235595",-83.0413
"235598",-86.4669
"235599",-92.429
"235603",-81.8504
"235604",-79.2956
"235606",-76.432
"235608",-79.495
"235611",-80.7799
"235615",-95.2127
"235616",-80.2133
"235617",-80.7057
"235621",-81.5365
"235623",-79.0978
"235624",-149.8273
"235632",-96.2969
"235639",-84.1922
"235640",-79.1673
"235648",-76.5078
"235650",-81.523
"235653",-97.7158
"235668",-84.0293
"235669",-73.144
"235672",-80.6845
"235675",-82.606
"235676",-80.3608
"235684",-80.4407
"235687",-80.4173
"235691",-122.0291
"235693",-80.1741
"235695",-76.6682
"235696",-76.7588
"235697",-76.8011
"235698",-76.8881
"235699",-76.6526
"235701",-95.5938
"235713",-77.4704
"235715",-116.4503
"235720",-80.4227
"235721",-80.4515
"235728",-92.3283
"235732",-80.3585
"235735",-122.3538
"235736",-81.9452
"235739",-71.2606
"235743",-81.6842
"235744",-122.5728
"235747",-84.0818
"235749",-78.2967
"235750",-80.111
"235752",-122.6511
"235753",-79.9157
"235755",-81.8099
"235758",-78.352
"235760",-78.3121
"235762",-97.4953
"235768",-79.9251
"235769",-74.1355
"235776",-76.5358
"235778",-79.5939
"235782",-70.9174
"235786",-122.9168
"235789",-91.1081
"235796",-80.7081
"235797",-79.6238
"235798",-79.8996
"235805",-77.1078
"235807",-78.5568
"235808",-76.8512
"235810",-70.6117
"235818",-80.3165
"235823",-81.0571
"235827",-71.5502
"235830",-80.0128
"235836",-70.9065
"235840",-82.4597
"235846",-79.9678
"235855",-78.1112
"235858",-79.057
"235865",-79.0359
"235870",-80.0626
"235874",-80.1682
"235878",-79.9551
"235882",-70.8393
"235884",-77.1517
"235889",-76.6928
"235893",-80.2559
"235899",-72.5136
"235907",-80.2075
"235908",-80.1929
"235917",-119.0214
"235924",-79.9026
"235926",-71.0108
"235930",-118.1224
"235932",-119.2066
"235934",-79.0554
"235935",-104.4111
"235937",-79.2496
"235938",-119.2142
"235942",-83.3141
"235946",-77.4884
"235948",-76.7648
"235951",-76.2093
"235956",-70.8093
"235960",-70.9503
"235962",-72.2876
"235963",-81.1667
"235964",-80.0701
"235971",-79.9967
"235980",-79.6108
"235983",-79.6126
"235985",-81.8631
"235989",-96.0701
"235992",-81.8222
"235996",-76.7583
"235997",-80.6945
"236012",-79.485
"236017",-80.122
"236018",-80.6114
"236023",-79.7669
"236027",-79.3577
"236031",-88.6667
"236033",-88.8024
"236036",-88.6022
"236040",-77.0233
"236046",-96.082
"236047",-118.9889
"236050",-77.1921
"236052",-80.3349
"236054",-70.1153
"236068",-138.4448
"236076",-53.1637
"236077",-138.4575
"236083",-84.2982
"236089",-80.1937
"236091",-118.7549
"236097",-81.6783
"236109",-64.8332
"236112",-63.9948
"236118",-84.2832
"236128",-96.2396
"236135",-80.1058
"236138",-119.8984
"236139",-84.3062
"236143",-84.4084
"236154",-79.3022
"236155",-84.4708
"236162",-79.8717
"236166",-83.3871
"236170",-83.0482
"236181",-82.9679
"236184",-78.649
"236187",-68.8386
"236188",-82.9669
"236190",-84.2261
"236200",-84.3969
"236201",-80.393
"236212",-79.7605
"236213",-79.7806
"236217",-79.1237
"236221",-82.2752
"236222",-70.1198
"236224",-84.5198
"236225",-79.5506
"236226",-82.5155
"236228",-110.9364
"236231",-82.3181
"236237",-82.5172
"236238",-75.4615
"236239",-75.5398
"236241",-72.6388
"236252",-117.1074
"236255",-78.7356
"236256",-78.9925
"236258",-76.7845
"236259",-96.2474
"236262",-79.9366
"236267",-97.9898
"236268",-84.5747
"236285",-109.0684
"236291",-78.5052
"236292",-76.0565
"236295",-83.977
"236301",-80.3473
"236310",-80.4663
"236312",-79.0092
"236315",-82.3602
"236318",-79.0681
"236319",-123.1301
"236326",-75.5406
"236333",-77.4214
"236335",-80.1445
"236336",-81.7253
"236339",-81.724
"236340",-80.4939
"236341",-77.3107
"236344",-77.3306
"236348",-114.5542
"236351",-70.7998
"236357",-83.6209
"236359",-80.7428
"236380",-74.1715
"236386",-84.0475
"236393",-121.6817
"236404",-73.4025
"236409",-83.0833
"236414",-82.3957
"236421",-76.1596
"236431",-77.0099
"236439",-82.418
"236440",-81.9997
"236442",-79.4047
"236456",-81.9643
"236457",-76.7229
"236461",-76.7979
"236462",-81.3624
"236463",-80.2689
"236467",-74.7728
"236473",-84.0512
"236477",-89.542
"236479",-81.0755
"236481",-105.332
"236487",-122.529
"236508",-76.7103
"236525",-105.4042
"236529",-82.6036
"236548",-122.4586
"236553",-107.5606
"236562",-82.5319
"236569",-108.2918
"236570",-79.7305
"236575",-76.8289
"236582",-81.2751
"236588",-76.5189
"236591",-80.3612
"236592",-122.4691
"236593",-76.8555
"236597",-76.8719
"236611",-118.1806
"236613",-77.4233
"236631",-120.1023
"236636",-93.446
"236642",-79.7857
"236649",-77.4257
"236656",-79.0093
"236658",-81.8188
"236664",-82.5965
"236669",-72.8545
"236671",-82.167
"236674",-84.806
"236675",-84.8305
"236678",-84.3606
"236682",-84.6479
"236693",-71.918
"236697",-83.0471
"236704",-84.8948
"236705",-78.1002
"236708",-79.3264
"236711",-79.9462
"236724",-99.6396
"236737",-78.443
"236739",-75.3931
"236741",-76.7669
"236743",-76.7634
"236745",-75.0439
"236749",-78.4628
"236750",-115.6715
"236752",-98.4757
"236763",-64.3473
"236764",-79.6181
"236765",-89.2131
"236770",-79.2307
"236782",-81.4659
"236787",-78.5393
"236792",-79.6229
"236797",-71.1576
"236798",-96.3694
"236810",-63.6756
"236813",-74.7878
"236818",-90.7685
"236824",-76.2561
"236826",-79.9887
"236838",-95.9674
"236842",-71.164
"236849",-72.5357
"236851",-72.7055
"236852",-75.5121
"236855",-80.0824
"236856",-89.2197
"236858",-78.8715
"236861",-68.7277
"236873",-76.2266
"236874",-76.2203
"236879",-72.3601
"236883",-79.6133
"236884",-73.2585
"236885",-64.4231
"236888",-110.0115
"236902",-114.1408
"236917",-70.9403
"236919",-75.8263
"236922",-71.2104
"236930",-79.0156
"236936",-80.7108
"236937",-80.6904
"236938",-80.6897
"236966",-101.4862
"236980",-81.7898
"236983",-72.7176
"236985",-78.3199
"237000",-84.632
"237001",-65.0035
"237011",-84.5508
"237018",-81.346
"237020",-86.1435
"237024",-80.7758
"237025",-80.7215
"237028",-106.4385
"237034",-84.2836
"237035",-84.288
"237040",-80.1567
"237044",-80.1034
"237048",-96.4113
"237056",-64.5056
"237066",-80.259
"237067",-84.2878
"237073",-96.0163
"237075",-96.2926
"237078",-79.7915
"237079",-70.8759
"237082",-80.5356
"237095",-80.2876
"237097",-52.7884
"237098",-79.8442
"237111",-80.0961
"237118",-80.3773
"237120",-80.3456
"237125",-89.5429
"237134",-82.6822
"237138",-79.0443
"237141",-110.9392
"237149",-78.083
"237155",-81.8379
"237161",-73.1269
"237162",-78.9993
"237171",-78.8129
"237191",-76.7998
"237205",-79.3241
"237230",-84.3216
"237232",-82.4345
"237234",-84.6839
"237238",-79.826
"237242",-73.1262
"237254",-99.2622
"237260",-76.4788
"237265",-91.6858
"237282",-64.3666
"237283",-78.488
"237289",-97.1205
"237293",-84.6764
"237294",-66.1666
"237310",-114.104
"237329",-72.3988
"237352",-93.6282
"237365",-74.2301
"237372",-112.576
"237403",-95.8567
"237406",-80.7025
"237408",-79.7634
"237415",-80.4279
"237416",-91.3812
"237417",-86.3386
"237432",-82.4765
"237441",-85.6766
"237442",-83.9968
"237445",-83.9133
"237446",-82.2609
"237450",-83.9244
"237459",-82.3586
"237468",-76.3811
"237474",-82.4198
"237478",-82.4622
"237502",-79.309
"237506",-76.7843
"237517",-73.2265
"237518",-110.3075
"237520",-72.3163
"237552",-82.4153
"237567",-83.0437
"237572",-79.4123
"237578",-78.9258
"237588",-80.3569
"237596",-79.0839
"237602",-80.5776
"237607",-72.5434
"237613",-72.5406
"237635",-78.9789
"237643",-80.2928
"237660",-82.1206
"237662",-72.4892
"237668",-106.7181
"237680",-82.595
"237683",-80.3688
"237692",-81.7151
"237704",-73.1032
"237707",-79.3624
"237709",-110.647
"237716",-121.1275
"237731",-114.037
"237736",-77.7222
"237742",-77.7449
"237744",-81.8237
"237745",-81.9713
"237753",-81.5256
"237757",-81.7926
"237758",-72.2547
"237760",-78.6872
"237766",-82.4477
"237771",-78.6888
"237784",-84.6094
"237786",-83.0509
"237787",-77.3928
"237790",-93.2482
"237793",-73.1264
"237803",-52.9174
"237804",-81.6598
"237805",-72.7101
"237809",-118.732
"237811",-73.3484
"237812",-74.1119
"237813",-122.846
"237817",-100.9503
"237820",-74.1033
"237822",-83.4075
"237823",-87.5813
"237825",-87.8444
"237827",-98.1005
"237828",-98.0213
"237834",-122.272
"237842",-100.3109
"237844",-90.9337
"237845",-90.626
"237846",-134.8954
"237849",-98.0492
"237850",-64.7339
"237856",-114.027
"237871",-115.4026
"237874",-86.2943
"237875",-84.2541
"237877",-86.6304
"237884",-138.2216
"237885",-113.6875
"237886",-113.8854
"237912",-84.6174
"237915",-84.5218
"237917",-82.2694
"237919",-79.0466
"237929",-85.1903
"237932",-109.8887
"237934",-83.8651
"237935",-72.5196
"237938",-81.3321
"237939",-81.3318
"237940",-78.9933
"237942",-80.811
"237959",-119.2366
"237960",-122.7956
"237962",-82.4021
"237966",-122.351
"237982",-86.1581
"237984",-74.2522
"237990",-108.5949
"237993",-81.4288
"237995",-109.1218
"237996",-72.7896
"237998",-119.3183
"237999",-122.9712
"238004",-80.3549
"238006",-80.4583
"238007",-80.5627
"238012",-96.086
"238013",-74.1573
"238017",-72.7599
"238024",-80.3018
"238025",-81.4351
"238026",-72.6174
"238029",-123.1473
"238033",-74.1202
"238038",-75.5381
"238040",-117.6013
"238047",-73.0706
"238055",-72.6149
"238062",-81.2727
"238072",-105.5542
"238089",-113.6563
"238092",-72.3656
"238103",-80.3135
"238116",-113.5438
"238121",-96.886
"238138",-122.1534
"238151",-98.0488
"238155",-119.8454
"238156",-115.0942
"238162",-115.9652
"238173",-115.8668
"238176",-73.3916
"238182",-73.2915
"238197",-73.2262
"238200",-81.1662
"238210",-72.7709
"238215",-72.0034
"238219",-79.7344
"238230",-73.392
"238235",-71.4079
"238236",-80.5874
"238237",-72.9571
"238255",-73.4013
"238260",-79.669
"238274",-122.0609
"238276",-84.051
"238281",-68.8357
"238288",-83.4724
"238293",-81.6143
"238296",-81.2896
"238299",-78.4981
"238307",-123.2568
"238321",-72.5657
"238326",-80.286
"238335",-79.2171
"238351",-72.5419
"238369",-73.1992
"238372",-81.6772
"238374",-85.891
"238376",-89.2925
"238377",-82.4553
"238382",-70.8328
"238384",-113.8555
"238401",-73.3901
"238423",-82.3416
"238438",-122.9832
"238450",-81.5702
"238459",-72.5329
"238460",-52.8958
"238465",-78.8832
"238510",-78.5683
"238511",-122.9609
"238536",-77.7199
"238537",-79.7693
"238574",-123.0872
"238580",-120.5458
"238607",-79.8973
"238608",-63.5645
"238637",-78.0577
"238646",-96.574
"238648",-96.5585
"238651",-96.1957
"238657",-81.9106
"238658",-94.6727
"238666",-81.397
"238667",-77.7142
"238669",-80.0798
"238676",-78.3588
"238678",-89.3056
"238680",-77.1446
"238682",-76.6859
"238683",-96.0899
"238684",-95.9064
"238687",-75.8351
"238691",-70.2975
"238695",-95.574
"238699",-83.9844
"238700",-80.3041
"238701",-83.9915
"238702",-84.5653
"238708",-83.3906
"238715",-88.9711
"238735",-110.6786
"238739",-110.6726
"238740",-76.4536
"238741",-96.363
"238769",-80.3525
"238770",-121.8093
"238771",-122.5167
"238773",-84.4213
"238774",-78.3192
"238775",-74.3128
"238780",-90.6571
"238782",-78.4241
"238783",-76.7935
"238784",-80.7653
"238799",-81.2528
"238802",-118.2595
"238803",-75.4084
"238804",-71.1891
"238812",-122.7007
"238813",-80.2544
"238815",-76.3842
"238821",-122.5796
"238822",-122.8986
"238823",-122.8567
"238825",-76.8294
"238826",-123.039
"238828",-79.7293
"238835",-122.579
"238836",-122.6572
"238837",-83.0749
"238841",-76.8707
"238842",-123.1065
"238845",-123.0806
"238846",-79.5994
"238849",-123.0265
"238850",-79.6934
"238854",-122.6376
"238855",-123.1176
"238858",-122.8927
"238859",-79.8243
"238861",-122.8462
"238862",-75.8773
"238863",-79.6605
"238864",-123.0698
"238865",-74.2142
"238866",-122.8483
"238867",-122.7128
"238869",-122.9195
"238870",-123.0308
"238871",-79.6726
"238872",-122.8566
"238873",-118.4112
"238875",-71.1098
"238881",-84.5298
"238882",-122.6541
"238883",-122.8079
"238889",-83.1768
"238892",-81.1804
"238894",-123.0564
"238899",-122.6561
"238901",-122.8479
"238903",-122.8376
"238905",-123.0519
"238913",-71.3541
"238914",-71.3233
"238920",-123.0997
"238923",-123.0242
"238924",-122.8012
"238928",-88.8025
"238931",-79.8775
"238936",-122.8398
"238946",-123.0659
"238953",-122.6095
"238955",-122.7362
"238960",-73.0567
"238963",-76.4891
"238967",-122.6683
"238971",-122.8191
"238974",-122.8644
"238989",-73.3184
"238993",-72.9653
"239000",-64.3863
"239012",-71.4058
"239016",-73.1246
"239022",-76.7534
"239024",-84.2898
