"","lat","lon"
"74679",45.318048,-72.05539
"74682",45.479,-73.089
"74686",45.134,-71.804
"74691",48.436291,-68.54683
"74703",48.7,-71.953
"74706",50.247,-63.6
"74707",51.768311,-68.035787
"74708",46.264646,-72.809938
"74710",46.26332,-72.8099
"74711",46.264809,-72.809986
"74712",47.08474,-79.214459
"74713",45.51986,-75.8489
"74714",45.401224,-72.672124
"74716",46.565815,-72.93731
"74717",45.277988,-72.502568
"74719",46.898032,-79.261379
"74720",46.347091,-72.581744
"74721",48.350183,-69.396815
"74727",45.416684,-74.18717
"74728",46.897974,-79.261723
"74730",45.383866,-75.813456
"74731",45.50605,-75.87959
"74733",46.660238,-73.012222
"74734",46.421168,-74.492252
"74735",46.263095,-72.809323
"74736",46.256405,-72.821653
"74741",47.201013,-76.505065
"74742",46.567846,-72.933455
"74743",46.264563,-72.80988
"74744",46.344313,-72.582676
"74745",46.264728,-72.809907
"74746",51.635074,-68.0263
"74747",48.860001,-66.695832
"74748",46.751706,-73.053822
"74749",48.283649,-69.556958
"74751",46.396746,-72.602817
"74752",51.64519,-68.081594
"74753",45.448902,-75.812273
"74754",51.664175,-68.023141
"74756",51.417,-76.133
"74758",51.605601,-68.110687
"74759",45.525243,-75.90662
"74760",48.795878,-78.911725
"74761",45.435233,-75.785509
"74762",48.583254,-78.665435
"74763",45.560225,-73.561668
"74764",51.624032,-68.10043
"74766",51.679806,-68.007076
"74768",47.757897,-69.952653
"74769",46.25683,-72.82122
"74772",45.622149,-75.024609
"74773",45.532512,-75.848487
"74775",46.265657,-72.809567
"74776",46.364991,-72.555951
"74778",46.26363,-72.809931
"74780",46.264831,-72.809948
"74783",45.679,-75.6219
"74786",45.313691,-72.765654
"74787",45.969694,-71.150775
"74819",48.441996,-68.527848
"74830",45.696531,-74.011502
"74835",46.293072,-72.522846
"74836",48.690874,-66.977045
"74840",51.711655,-68.119822
"74841",46.264149,-72.810006
"74847",45.540174,-75.867482
"74848",47.757861,-69.95305
"74849",48.286119,-69.557712
"74851",50.263,-63.517
"74853",46.26009,-72.815262
"74855",47.298059,-79.429299
"74857",48.795706,-78.911596
"74858",46.263333,-72.809968
"74859",45.323153,-74.065666
"74860",45.029697,-72.896851
"74861",45.41404,-72.705263
"74862",46.259318,-72.81411
"74864",45.587513,-73.53843
"74865",45.489246,-73.589273
"74866",46.399481,-72.658219
"74867",46.4628,-63.4652
"74869",40.4413,-105.7542
"74872",26.1798,-98.3665
"74875",42.6683,-121.8748
"74876",42.6585,-118.6877
"74877",42.1652,-84.4248
"74879",44.769,-79.9399
"74880",33.0337,-79.8597
"74890",33.1546,-79.7724
"74896",28.6686,-81.0387
"74909",42.1695,-84.1701
"74910",41.8806,-83.6857
"74911",49.1514,-119.438
"74923",42.9344,-73.2102
"74925",42.8575,-73.2149
"74930",42.8092,-118.8688
"74931",42.6385,-118.7643
"74933",44.3034,-81.5651
"74935",43.7,-79.352
"74949",50.822,-114.4316
"74950",NA,49.6773
"74952",45.1829,-66.4316
"74955",42.6663,-118.5873
"74957",55.7414,-97.8887
"74975",45.9904,-81.7506
"74979",43.308,-117.2692
"74980",44.2704,-81.5404
"74982",43.7329,-79.6232
"74989",45.4959,-76.0844
"74990",45.2457,-76.1431
"74991",42.7044,-118.9688
"75001",44.4991,-63.5258
"75004",45.7258,-62.6554
"75009",44.2713,-81.6037
"75012",43.6896,-79.3627
"75024",46.086,-65.1014
"75027",49.4543,-96.2576
"75028",47.0034,-103.6421
"75031",47.1432,-65.8345
"75033",44.7835,-80.0835
"75034",36.0129,-87.3791
"75037",45.7209,-67.1612
"75039",46.1817,-64.8236
"75040",50.9546,-119.2856
"75041",46.4196,-63.2659
"75048",46.4012,-83.7191
"75049",44.3057,-81.5591
"75067",46.2104,-64.9771
"75068",43.5532,-70.4677
"75069",45.5007,-76.1004
"75071",47.1848,-65.8986
"75121",46.0982,-64.7925
"75126",45.8278,-66.1217
"75139",32.8298,-83.6038
"75144",46.0027,-61.5299
"75146",46.1396,-64.7688
"75152",44.6772,-63.6764
"75153",46.7108,-53.2576
"75156",45.0711,-64.4938
"75167",45.7145,-64.9345
"75168",42.1432,-118.611
"75172",33.9508,-84.5975
"75178",33.119,-83.7525
"75182",46.0267,-64.8628
"75202",46.2631,-65.0731
"75205",43.6579,-73.2287
"75207",35.7453,-79.1651
"75215",47.3273,-65.4141
"75219",45.9435,-78.0508
"75238",46.3898,-62.5216
"75240",32.9345,-83.739
"75276",46.2589,-64.744
"75294",43.839,-78.9657
"75295",45.2625,-64.3554
"75303",43.6304,-79.3274
"75314",45.7271,-64.2558
"75321",35.5175,-93.8367
"75323",43.6458,-79.4668
"75324",49.6741,-96.0919
"75342",43.4628,-80.0363
"75379",28.0603,-82.8179
"75405",34.5079,-80.2203
"75413",40.3416,-105.6051
"75421",43.7609,-79.1566
"75448",46.2289,-62.9228
"75450",45.3647,-75.8831
"75452",45.1118,-67.0909
"75457",34.1067,-84.9008
"75461",46.6147,-65.88
"75463",50.5437,-96.4787
"75464",51.05,-120.2416
"75465",46.082,-62.9266
"75466",44.6008,-66.9046
"75483",46.1474,-64.9908
"75484",49.5615,-95.5961
"75487",45.0146,-74.7879
"75489",46.1681,-64.859
"75497",36.0173,-78.9826
"75498",29.26,-107.1125
"75499",61.3206,-149.5741
"75547",35.1332,-81.5819
"75623",42.3805,-84.0622
"75673",43.8062,-122.4344
"75675",38.4299,-75.3198
"75688",44.93,-75.7
"75714",43.2954,-79.8732
"75716",45.8503,-66.72
"75764",43.6903,-79.3622
"75768",43.2963,-79.8736
"75786",45.3638,-66.0041
"75797",44.0606,-64.637
"75798",43.2451,-79.9853
"75806",46.6874,-53.2581
"75813",43.6167,-79.3913
"75848",43.6983,-79.355
"75849",43.6982,-79.3549
"75850",50.4281,-96.603
"75851",50.0299,-96.2241
"75864",45.5475,-74.8579
"75889",43.6359,-79.3244
"75903",35.9986,-85.0426
"75917",42.5575,-81.9505
"75925",47.6343,-65.6198
"75927",45.8595,-67.0255
"75928",45.6277,-63.5592
"75933",29.5485,-82.2913
"75934",41.4351,-72.7857
"75937",41.4831,-72.711
"75947",52.398,-113.607
"75948",50.2,-114.53
"75949",50.202,-114.446
"75950",52.749,-114.744
"75971",53.3487,-117.8533
"75982",53.3976,-117.7119
"75983",51.9172,-112.5824
"75984",49.9187,-97.1176
"75985",52.7193,-108.2844
"75987",50.6733,-95.3807
"75988",50.3472,-96.6302
"75991",30.4794,-84.2623
"75992",40.9801,-81.3038
"75996",38.695,-83.2007
"76005",41.0576,-81.3428
"76008",40.9435,-81.3675
"76024",41.758,-81.2847
"76025",41.4158,-82.8279
"76029",41.4507,-82.6665
"76035",40.463,-81.8687
"76037",41.1941,-81.5801
"76038",33.6522,-78.9321
"76045",40.9718,-81.1188
"76052",24.8247,-80.8125
"76061",25.7616,-80.6932
"76065",41.126,-81.3544
"76070",38.6637,-82.3411
"76072",40.7492,-80.6815
"76079",39.6887,-81.3322
"76081",40.5005,-81.8572
"76084",45.3256,-62.1457
"76086",41.38,-71.5169
"76088",45.315,-64.4302
"76089",45.7942,-82.7369
"76090",44.7707,-71.7658
"76097",41.0201,-100.5405
"76101",47.4132,-66.8734
"76110",44.0025,-77.6864
"76111",35.7056,-83.6508
"76114",35.5588,-83.0391
"76115",32.8759,-83.651
"76116",44.3098,-73.261
"76121",45.3539,-80.1961
"76217",44.58,-79.7231
"76234",47.6565,-103.3496
"76253",37.8887,-84.3951
"76254",33.3875,-81.9586
"76266",40.7223,-89.2728
"76277",44.4359,-93.1745
"76288",44.918,-79.7262
"76289",45.8927,-64.3612
"76290",45.3914,-75.7336
"76291",45.3655,-75.8879
"76294",35.328,-83.15
"76324",52.28,-112.53
"76326",45.0673,-64.4758
"76334",45.0589,-64.3845
"76337",45.0888,-64.3718
"76348",42.3798,-85.0038
"76358",25.4035,-80.6547
"76362",50.914,-111.9044
"76364",45.5016,-75.4981
"76365",45.3872,-75.704
"76366",44.4912,-75.8179
"76368",44.6169,-76.2697
"76369",53.6935,-106.0497
"76371",44.7678,-76.2304
"76374",43.4787,-80.7538
"76376",30.2345,-84.3019
"76378",39.2777,-77.1225
"76432",44.0887,-73.3026
"76433",44.0715,-73.3486
"76434",34.4083,-89.8351
"76436",29.2348,-89.9952
"76447",46.4912,-63.3787
"76448",45.3859,-76.076
"76451",44.3929,-122.2467
"76452",42.5838,-119.6623
"76455",44.5761,-123.2753
"76458",47.7746,-59.1996
"76459",29.823,-99.5856
"76460",29.64,-99.1983
"76461",34.5729,-92.5907
"76462",30.7283,-98.3695
"76466",26.485,-99.087
"76471",29.2644,-103.2701
"76473",26.1254,-97.954
"76478",26.0725,-98.1458
"76489",27.045,-99.4444
"76526",26.2284,-97.3471
"76528",29.5595,-94.3885
"76531",29.6159,-94.4462
"76536",38.2449,-79.5864
"76544",45.2775,-76.2038
"76545",37.4459,-79.7262
"76547",45.3695,-75.574
"76552",45.3721,-75.9087
"76555",53.5685,-112.873
"76557",49.0622,-120.7435
"76560",45.9292,-80.552
"76563",49.6467,-110.2646
"76568",43.2717,-79.9363
"76569",34.7533,-92.3235
"76572",34.6371,-92.8414
"76686",49.0023,-119.2884
"76706",50.3287,-119.2317
"76707",50.2366,-119.4112
"76715",46.2547,-63.6787
"76802",41.8311,-82.6385
"76841",40.3181,-105.6423
"76851",43.2953,-79.8735
"76865",45.1484,-64.8077
"76884",45.6555,-66.6099
"76889",45.9392,-66.6295
"76934",45.7034,-67.1147
"76939",45.8625,-66.246
"76970",46.6301,-53.1646
"76972",46.3695,-64.821
"76974",53.6863,-113.2676
"76975",45.62,-73.8985
"76976",45.9517,-76.0747
"76977",48.7926,-78.0082
"76978",48.3811,-68.5861
"76979",47.7962,-77.3274
"76983",51.4817,-78.7575
"76985",45.6342,-74.2931
"76986",45.2113,-73.2873
"76989",41.9186,-71.0671
"76990",43.659,-122.1032
"76991",45.4358,-76.0207
"76993",43.7288,-73.367
"76996",45.2077,-76.0742
"76997",45.4549,-75.6743
"77002",33.076,-79.6779
"77003",33.1524,-79.3621
"77004",33.6073,-82.0798
"77007",43.7335,-79.5096
"77008",33.6039,-82.1189
"77013",49.0325,-122.687
"77014",49.1539,-119.5652
"77015",49.3127,-124.2621
"77016",43.58,-122.3293
"77017",43.67,-122.1895
"77023",45.5326,-75.4916
"77026",46.7343,-71.4431
"77031",45.6699,-76.0962
"77040",48.7229,-78.1154
"77042",49.1219,-77.954
"77049",42.0354,-82.7577
"77050",43.6584,-73.3977
"77059",43.7064,-121.9773
"77066",50.8132,-120.4471
"77067",45.266,-76.1466
"77069",49.0659,-119.0604
"77071",43.5572,-122.3955
"77073",33.5043,-79.1152
"77075",51.1033,-115.0234
"77077",49.2731,-119.8495
"77078",48.9979,-119.524
"77080",43.7122,-72.8993
"77081",51.0521,-96.776
"77082",45.8484,-66.2228
"77084",45.5876,-72.0128
"77088",48.3425,-77.9961
"77096",48.397,-64.513
"77101",48.51,-68.45
"77106",48.27,-67.65
"77118",34.7425,-82.8526
"77119",30.185,-97.8735
"77121",30.5028,-84.1615
"77122",34.8059,-84.2025
"77123",36.7155,-76.5428
"77125",30.2685,-97.7719
"77130",28.8097,-80.8558
"77136",28.6712,-80.7729
"77137",30.5124,-95.0819
"77138",33.3969,-81.9009
"77141",31.3615,-109.0359
"77144",33.0683,-79.6795
"77145",33.0768,-79.7352
"77148",53.7884,-79.0771
"77159",45.7287,-74.1279
"77162",48.3606,-68.7602
"77164",45.4361,-73.9094
"77166",45.6758,-74.1845
"77177",45.6409,-76.15
"77181",46.7535,-72.9714
"77186",50.2299,-63.8715
"77187",50.2121,-63.6042
"77189",47.9072,-69.3982
"77198",48.3068,-77.9945
"77203",53.7944,-79.011
"77224",45.6401,-73.8915
"77230",45.6139,-75.0597
"77241",45.49,-76.2532
"77254",48.3936,-68.4155
"77276",49.7927,-77.5434
"77322",49.7941,-77.5177
"77358",45.385009,-74.175868
"77359",45.418518,-73.586124
"77361",46.42938,-74.34443
"77362",48.442829,-70.878301
"77367",46.845706,-71.323114
"77371",45.371994,-72.791252
"77374",45.521924,-75.847292
"77377",45.494889,-73.890756
"77378",46.904604,-71.277195
"77384",48.452144,-70.919985
"77387",46.720258,-71.530609
"77389",48.306801,-77.994484
"77390",48.342453,-77.996062
"77391",48.722944,-78.115399
"77393",53.79436,-79.01099
"77394",45.95171,-76.07468
"77395",53.7884,-79.07708
"77396",49.792684,-77.543404
"77397",45.634231,-74.29306
"77399",45.61998,-73.89854
"77400",48.396966,-64.513007
"77405",47.796203,-77.327358
"77406",49.1219,-77.95398
"77412",48.792572,-78.008194
"77420",45.64015,-73.89152
"77424",45.490034,-76.25321
"77429",48.319266,-68.854923
"77430",48.435146,-68.49791
"77434",48.36064,-68.760188
"77435",47.907193,-69.398189
"77455",48.393566,-68.415485
"77458",45.587559,-72.012795
"77485",46.734256,-71.443131
"77488",45.532151,-75.492582
"77490",47.067405,-70.795225
"77508",45.728685,-74.127853
"77532",48.239888,-68.498964
"77536",51.481666,-78.757523
"77538",45.669882,-76.096222
"77539",45.640873,-76.149963
"77553",48.381059,-68.586123
"77593",45.490156,-76.387824
"77636",45.613873,-75.05971
"77637",45.211267,-73.287349
"77646",45.554085,-76.045522
"77675",49.794051,-77.517738
"77694",50.229858,-63.871508
"77695",46.087693,-71.528258
"77740",45.532611,-75.491607
"77787",45.436061,-73.909444
"77794",45.67577,-74.184537
"77796",46.753505,-72.971363
"77819",45.389746,-72.730007
"77829",45.312107,-72.719851
"77830",46.263443,-74.514771
"77831",46.811919,-71.179916
"77835",46.400731,-72.661324
"77839",48.354109,-69.401675
"77845",46.773035,-71.246359
"77849",45.407287,-72.697273
"77850",45.26874,-72.062322
"77853",45.279389,-72.140973
"77860",46.644284,-70.714274
"77861",48.419655,-71.867427
"77862",46.433333,-72.35
"77865",47.583889,-73.744722
"77868",45.799974,-75.872616
"77871",45.949999,-76.034771
"77872",47.2,-78.616667
"77873",48.416647,-67.265627
"77875",45.809444,-74.045833
"77876",46.283333,-74.733333
"77890",45.5,-75.783333
"77891",45.535738,-76.027223
"77894",45.283333,-72.966667
"77901",43.5501,-79.6553
"77902",45.290139,-72.714201
"77903",45.503767,-73.595246
"77906",47.860363,-69.552515
"77907",48.83816,-78.861783
"77909",46.289995,-72.818411
"77910",45.572189,-73.311409
"77911",45.571715,-73.311456
"77912",45.51973,-73.496266
"77916",45.233054,-72.167783
"77923",48.128049,-79.310417
"77924",46.421187,-74.492257
"77929",46.362943,-72.548652
"77930",45.572256,-73.311542
"77933",45.277861,-72.144751
"77939",46.672344,-73.006355
"77940",45.452888,-73.266938
"77945",46.680407,-73.035492
"77949",45.456,-75.782
"77950",46.081,-74.283
"77970",45.452347,-73.256038
"77976",45.243695,-72.13437
"77979",46.776885,-71.281315
"77983",47.12095,-71.409135
"77985",46.749823,-70.065953
"77993",45.692855,-73.63311
"77994",47.321007,-71.144234
"78000",48.420281,-71.867452
"78002",48.381065,-72.336817
"78012",45.278503,-72.141211
"78023",48.134827,-68.496094
"78036",45.383565,-75.812941
"78038",48.337753,-71.140533
"78043",49.223984,-63.045607
"78044",48.569576,-69.163095
"78045",48.452473,-70.91834
"78048",50.248,-63.589
"78049",47.604195,-61.465845
"78051",48.448472,-70.902627
"78054",46.429338,-74.344452
"78061",50.192726,-63.858375
"78064",45.5056,-75.879381
"78066",46.664059,-73.01329
"78071",45.38831,-72.706597
"78074",45.132422,-72.383916
"78076",45.390002,-72.729921
"78077",45.775511,-75.148881
"78078",45.224879,-72.087264
"78083",45.571835,-73.311285
"78084",45.508136,-75.856218
"78088",45.426445,-74.155274
"78089",46.670917,-72.505743
"78091",45.51058,-75.90934
"78092",45.287162,-72.633828
"78096",45.288646,-72.166427
"78097",46.786304,-71.334562
"78099",45.382048,-75.817082
"78102",45.327053,-72.191906
"78104",45.320685,-72.221436
"78107",46.716037,-71.542816
"78112",46.400265,-72.665878
"78115",46.848762,-71.273556
"78116",46.265756,-72.810026
"78119",45.279387,-72.143576
"78121",46.717993,-71.529762
"78126",45.278363,-72.141174
"78129",45.969402,-73.24565
"78135",45.448519,-71.12167
"78136",45.50978,-75.9105
"78149",46.086,-74.283
"78150",45.281658,-72.173199
"78151",46.85992,-71.273639
"78152",48.420161,-71.867231
"78153",48.44963,-70.905004
"78155",47.404866,-61.843898
"78158",46.685276,-73.04251
"78163",45.360832,-72.582919
"78164",45.372673,-72.608154
"78204",45.211985,-73.287912
"78205",48.300742,-70.335311
"78259",50.212064,-63.604188
"78260",45.602399,-76.093372
"78261",45.510132,-75.878549
"78262",45.282608,-72.175994
"78264",46.345533,-72.584925
"78265",45.452894,-73.267249
"78266",45.51037,-75.90861
"78267",50.209921,-73.921816
"78268",47.254606,-61.954396
"78270",48.42778,-71.216651
"78278",45.501688,-73.567392
"78280",48.658089,-78.986561
"78282",45.51036,-75.90927
"78284",45.441227,-72.623892
"78292",45.599236,-76.085129
"78300",45.439996,-72.624343
"78312",46.850646,-71.25413
"78314",47.079637,-70.792083
"78318",45.312388,-72.720892
"78319",47.338099,-69.371055
"78325",43.4798,-80.5845
"78329",49.2628,-119.8318
"78333",33.6323,-81.0503
"78334",45.7974,-63.4328
"78335",45.8364,-63.522
"78352",26.1253,-97.9532
"78365",44.064,-122.127
"78366",25.9037,-81.6829
"78367",45.3677,-75.2352
"78373",33.3429,-79.6696
"78395",34.5517,-80.0846
"78398",62.1054,-137.3088
"78400",32.7367,-80.5772
"78405",33.4672,-80.8814
"78410",32.4849,-81.2162
"78411",44.732,-73.3256
"78412",32.6836,-79.8892
"78413",34.4385,-81.499
"78427",46.4961,-63.3906
"78429",49.098,-119.6581
"78430",50.7318,-120.4094
"78433",49.0727,-119.0604
"78434",50.7649,-120.4297
"78435",44.0425,-79.3085
"78436",49.6941,-119.7785
"78437",47.6802,-65.6644
"78438",50.3091,-119.2837
"78439",49.2613,-119.8366
"78440",51.1305,-114.691
"78445",60.7192,-135.133
"78447",49.1927,-100.4253
"78454",45.4358,-76.0298
"78460",55.742,-97.8903
"78463",55.7419,-97.8877
"78465",44.5793,-63.7054
"78466",44.6072,-63.6922
"78469",60.1676,-134.7074
"78480",49.1033,-119.1507
"78483",55.7379,-97.88
"78487",47.2127,-67.9833
"78488",53.4689,-111.4544
"78492",50.2615,-119.0863
"78493",49.6823,-119.7735
"78496",49.2218,-119.9285
"78498",48.2858,-94.5656
"78505",49.2275,-119.6679
"78527",45.7919,-63.1023
"78528",45.0554,-63.1113
"78545",43.283,-79.9217
"78549",44.3607,-120.3158
"78551",49.2788,-119.86
"78558",45.0092,-63.5465
"78560",45.5601,-82.01
"78563",45.2602,-84.429
"78573",50.0227,-96.8953
"78575",50.8987,-97.6149
"78583",50.1522,-97.1085
"78584",51.5865,-98.7274
"78586",49.6705,-119.7569
"78595",45.2876,-75.7981
"78597",43.9925,-77.6956
"78606",46.008,-61.5275
"78608",43.4583,80.5756
"78611",45.0146,-64.015
"78612",44.6089,-63.6142
"78620",43.2747,-79.897
"78626",40.4311,-76.6887
"78627",49.8953,-97.113
"78629",44.5016,-76.4396
"78632",49.2627,-119.9141
"78636",49.288,-119.8855
"78648",47.051,-67.7137
"78649",46.1414,-63.8383
"78659",44.7217,-63.6906
"78661",49.1919,-119.6932
"78664",49.2014,-119.6855
"78666",49.2893,-119.8705
"78668",49.2037,-119.6542
"78677",49.1038,-119.6184
"78680",49.2777,-119.8322
"78682",49.6292,-119.881
"78697",49.2311,-119.6552
"78699",49.0989,-119.6402
"78707",50.318,-120.619
"78728",45.938,-66.6699
"78730",43.6346,-72.5507
"78732",43.6463,-79.4666
"78743",46.0554,-65.1703
"78747",45.4179,-62.8322
"78748",45.8286,-63.567
"78750",44.9251,-63.5332
"78753",44.3601,-80.2085
"78756",46.229,-64.2918
"78758",50.3868,-119.3163
"78760",49.866,-97.3679
"78764",45.6555,-62.7952
"78769",45.7598,-62.7791
"78773",45.4381,-63.4605
"78774",44.6864,-63.5669
"78780",45.8776,-66.1719
"78789",44.8801,-63.6022
"78805",50.5547,-96.4881
"78809",49.2728,-119.928
"78814",43.0738,-79.9518
"78817",44.3051,-81.569
"78819",47.8685,-68.3634
"78820",46.789,-66.5422
"78828",45.7925,-63.3001
"78829",45.1774,-65.731
"78830",44.0562,-64.7368
"78831",44.9087,-63.8335
"78834",46.008,-60.2581
"78844",43.8458,-77.1563
"78869",49.1135,-119.6722
"78870",49.1722,-119.5394
"78877",45.4166,-75.1812
"78878",45.111,-74.9737
"78879",50.2111,-119.3319
"78881",45.2736,-75.7921
"78882",45.2486,-76.169
"78884",46.115,-65.1145
"78885",45.981,-60.2239
"78906",43.7322,-79.3248
"78907",43.6333,-79.3244
"78943",33.0568,-79.9638
"78946",33.0939,-81.6649
"78959",43.7129,-72.9002
"78960",44.1771,-81.3739
"78962",45.5024,-75.4971
"78963",45.844,-66.2078
"78964",49.674,-97.1139
"78965",34.9228,-83.951
"78982",55.7352,-97.8824
"78989",45.9886,-60.2259
"78994",55.7712,-97.8333
"79002",44.9308,-76.6265
"79026",49.6139,-110.2758
"79027",49.0561,-119.5529
"79032",49.9315,-97.038
"79034",55.7486,-97.8855
"79039",49.0863,-119.5809
"79068",43.6493,-72.9534
"79069",37.5559,-92.0426
"79093",33.4148,-81.8721
"79101",45.3701,-75.1805
"79118",46.3696,-64.8207
"79128",43.6507,-79.3238
"79131",45.3357,-75.6927
"79132",28.5775,-80.9968
"79133",43.2424,-79.9928
"79137",44,-77.1333
"79156",45.3949,-75.9367
"79165",45.072,-64.5839
"79171",43.6314,-79.3327
"79183",45.7334,-62.7495
"79185",45.7292,-63.2749
"79211",44.9098,-63.8451
"79213",47.6345,-65.6219
"79214",53.1879,-99.2752
"79283",49.0195,-123.6831
"79303",49.7052,-119.7841
"79312",49.0166,-122.658
"79315",49.1509,-119.5601
"79333",45.5951,-64.2514
"79337",43.7994,-79.2613
"79360",45.9006,-66.1595
"79362",45.1774,-65.9068
"79381",55.5179,-97.9717
"79386",49.7091,-99.1305
"79387",41.8669,-69.9808
"79388",45.7882,-64.28
"79389",45.8281,-63.5658
"79408",43.634,-79.3242
"79409",43.623,-79.3949
"79451",33.5373,-80.4312
"79466",44.4584,-93.1817
"79469",44.9194,-77.9052
"79470",45.3306,-79.0265
"79476",37.4031,-93.0962
"79483",67.5543,-64.0012
"79484",44.1218,-119.8485
"79537",29.7521,-95.3602
"79574",25.9866,-97.5648
"79591",44.3643,-120.2903
"79600",26.1475,-97.9887
"79603",36.0681,-78.8074
"79608",45.6296,-65.0779
"79634",33.9941,-84.6362
"79647",33.2099,-79.3827
"79662",46.6886,-96.4261
"79672",45.751,-63.5653
"79694",49.4723,-96.2283
"79711",46.4088,-64.1304
"79716",45.3905,-75.5102
"79723",44.9686,-81.363
"79729",44.671,-63.5547
"79737",37.4461,-77.5827
"79748",43.6996,-79.3535
"79765",53.5675,-113.8222
"79794",26.4455,-82.1127
"79831",43.582,-122.3189
"79846",39.6963,-74.1827
"79918",29.2401,-103.2982
"79923",60.3181,-134.9993
"79928",45.3008,-75.2992
"79929",44.3701,-93.23
"79944",43.6996,-79.3526
"80003",48.0486,-96.0621
"80005",32.4311,-83.991
"80010",44.7517,-63.6567
"80013",48.9883,-123.6925
"80036",32.7031,-80.5881
"80060",50.0333,-96.8607
"80065",42.9264,-73.2555
"80067",45.2442,-84.4464
"80087",33.7434,-80.6611
"80111",45.2717,-75.3919
"80161",43.6163,-79.3783
"80170",46.2546,-81.7769
"80178",37.067,-78.4708
"80236",37.1259,-93.242
"80273",43.7321,-79.3255
"80318",49.1555,-119.5534
"80319",50.2014,-119.2451
"80331",45.6522,-60.8703
"80351",43.6885,-73.2224
"80355",45.9788,-61.5232
"80358",45.9187,-66.2177
"80372",43.686,-79.366
"80383",44.309,-81.5678
"80385",45.405,-75.7495
"80386",44.3056,-81.5453
"80387",43.6363,-79.3239
"80388",43.7335,-79.3307
"80389",43.628,-79.3906
"80390",43.6251,-79.3584
"80392",39.5042,-76.6225
"80427",45.9997,-61.5325
"80441",43.6441,-79.3216
"80442",43.6975,-79.3614
"80465",43.8231,-79.1691
"80474",45.786,-64.2729
"80485",43.685,-73.2371
"80502",45.8758,-66.1807
"80503",43.7032,-79.3363
"80514",44.4499,-64.3812
"80534",45.975,-66.6803
"80535",45.9505,-66.6097
"80576",38.3398,-75.5986
"80579",52.554,-112.767
"80582",52.58,-112.57
"80601",43.8532,-72.5887
"80603",43.8596,-72.5889
"80604",39.5586,-82.8131
"80610",43.6313,-72.5424
"80621",44.4909,-76.0219
"80622",45.0371,-75.1768
"80626",44.9879,-77.2895
"80628",44.9548,-75.4717
"80631",44.4915,-76.0259
"80632",41.7744,-82.6529
"80634",42.0326,-82.5952
"80639",53.3649,-117.678
"80640",46.0884,-65.9879
"80641",49.2337,-100.3986
"80643",51.2069,-96.7017
"80647",49.7422,-96.5236
"80649",43.6253,-72.9443
"80650",43.5908,-72.9103
"80656",43.7377,-73.0487
"80657",43.5822,-72.9627
"80660",43.5862,-73.0401
"80661",43.6325,-73.0548
"80662",43.6373,-73.3304
"80667",43.577,-73.4067
"80670",43.7825,-73.3218
"80671",43.6561,-73.2284
"80678",43.8164,-73.1212
"80679",43.7309,-73.0588
"80683",43.6846,-72.7863
"80687",55.4936,-98.0145
"80691",50.1735,-97.1289
"80693",56.6349,-101.6184
"80695",56.4511,-100.058
"80698",57.5807,-99.8795
"80699",50.1049,-96.0188
"80700",49.8526,-95.4645
"80701",53.1838,-99.2663
"80702",49.8499,-95.4314
"80707",43.771,-73.078
"80709",43.7512,-73.0711
"80711",35.0988,-106.4782
"80712",35.093,-106.3921
"80713",34.9402,-104.6921
"80725",49.5479,-95.7788
"80726",55.4936,-98.0143
"80733",35.1027,-106.3813
"80749",33.4177,-103.8148
"80751",34.6679,-106.7382
"80752",35.8152,-106.5329
"80756",35.8815,-106.7285
"80757",35.7923,-106.2749
"80758",35.1773,-106.3793
"80768",35.1941,-106.4012
"80775",35.1364,-106.4778
"80784",35.2532,-107.7927
"80785",35.0777,-106.6006
"80803",38.9935,-77.2534
"80806",35.0186,-106.601
"80807",33.8049,-106.8916
"80809",35.085,-106.622
"80818",34.6947,-106.7736
"80826",35.1681,-106.3819
"80852",35.0335,-106.3741
"80854",35.0808,-106.6718
"80855",35.0488,-106.4778
"80865",35.1435,-106.658
"80881",41.3844,-71.527
"80892",55.1779,-98.3903
"80894",36.1781,-82.113
"80895",33.901,-83.383
"80899",33.8293,-83.2151
"80900",33.8785,-83.351
"80909",44.6717,-73.1027
"80910",42.2122,-71.1139
"80911",38.0314,-119.2195
"80912",41.1445,-120.2795
"80914",41.5585,-120.2947
"80916",37.9578,-119.117
"80917",38.052,-119.0856
"80924",46.5406,-95.9517
"80927",54.67,-110.972
"80928",44.1939,-81.366
"80930",44.2595,-72.5663
"80931",43.2541,-73.0214
"80932",43.7544,-73.0702
"80964",45.0035,-79.5238
"81054",45.943,-80.5538
"81112",46.4916,-80.9926
"81189",43.8511,-77.1582
"81202",44.0099,-77.742
"81224",46.0458,-78.5315
"81233",49.8491,-95.5531
"81255",56.4526,-100.0511
"81269",33.5203,-82.2314
"81275",45.58,-60.7149
"81279",42.9916,-72.5324
"81281",34.0061,-83.3772
"81283",41.4694,-120.5235
"81285",43.339,-70.5524
"81300",33.4867,-79.0931
"81303",39.2299,-77.9281
"81304",46.2195,-67.7219
"81306",19.4512,-155.8928
"81307",19.9903,-155.8257
"81308",44.0009,-77.6967
"81332",52.7191,-108.2843
"81336",43.1593,-80.2947
"81337",43.6689,-72.8589
"81344",35.8816,-106.6728
"81346",44.3081,-68.1913
"81347",41.2198,-71.5661
"81353",51.2019,-97.596
"81360",42.9215,-72.5838
"81361",44.2017,-73.22
